Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Spectrasonics,Stylus RMX,Classic Stylus -> 65-Chill,65-Chill c,,Memories of the School - P3D Version,
Ueberschall,Brazil Electro,CONSTRUCTIONKITS -> 26-30braz on the floor,Organ-#449,,When The Moon's Reaching Out Stars [Hideki Naganuma Remix],
Persona Q2: New Cinema Labyrinth,,"(Released: November 29, 2018)",,,,
Best Service,Hallelujah,Partition F -> RAPPER 1-2,RAP PHRASES1,RAPHRASE10,Joy -inside the cinema-,
e-instruments,Session Horns Pro,Session Horns Pro - Keyswitch,Bright Brass,FoPiCre 4Beat,"Invitation to Freedom, Wait and See",
EastWest,Symphonic Orchestra,Strings -> 11 Violins -> 3 Effects,11V Trill H,,Invitation to Freedom,
EastWest,Symphonic Orchestra,Strings -> Large String Ens,70 Piece Str Sec Sus,,Invitation to Freedom,
EastWest,Symphonic Orchestra,Strings -> Solo Violin -> 5 Keysw,SVL KS Master,,Cinematic Tale (All Versions),
Spectrasonics,Stylus RMX,Classic Stylus,73-Blue Note b,,Road Less Taken,
Spectrasonics,Trilian,Bass - Electric,Clean Fender - Full Range All,,,
Persona 5 Strikers,,"(Released: February 20, 2020)",,,,
Apple,Loops,Jam Pack,,synth at beginning,"Anti HERO, Anti HERO - Another Version",
Apple,Loops,Jam Pack 1,Synth Swirl 1,,"Anti HERO, Anti HERO - Another Version",
Apple,Loops,Jam Pack Vocals,Beatbox Old School 11,,"Love te Wonderland, Love te Wonderland - Another Version",
Apple,Loops,Jam Pack Vocals,Beatbox Old School 13,,"Love te Wonderland, Love te Wonderland - Another Version",
Apple,Loops,Jam Pack Vocals,Beatbox Old School 14,,"Love te Wonderland, Love te Wonderland - Another Version",
Spectrasonics,Stylus RMX,Classic Stylus,73-Blue Note b,,You are Stronger,
Spectrasonics,Trilian,Bass - Electric Fingered,Clean Fender - Full Range All,,You are Stronger,
Persona 5 Tactica,,"(Released: November 17, 2023)",,,,
Scarbee,Mark I,-,D.I.,,Beneath the Mask - Tactica -,
Scarbee,Mark I,-,Pan Cake Kore,Distortion Turned Off,Kindness,
Spectrasonics,Stylus RMX,Classic Stylus -> 73-Blue note,73-Blue note b,,Hm?,
Spectrasonics,Trilian,Bass - Electric,Clean Fender - Full Range All,,Mysteriously ,
u-he,Hive,01 Basses,ARK Dirty Cog,,The Night We Stood,
,,,,,,
Section 8 - The House of the Dead,,,,,,
,,,,,,
The House of the Dead,,,,,Jump to top,
Arcade,,"(Released: March, 1997)",,,,
KORG,01/W,PROG -> Bank A,A07 TheStrings,,"Unused Track 1, Emperor, Magician, Tragedy",
KORG,01/W,PROG -> Bank A,A09 TotalKit,,-Used throughout the soundtrack-,
KORG,01/W,PROG -> Bank A,A63 VeloVoices,,"The House of the Dead, Theme of the Magician",
KORG,01/W,PROG -> Bank A,A12 Brass Band,,"Tragedy, Unused Track 2, Stage Clear",
KORG,01/W,PROG -> Bank A,A77 ArcoAttack,,"Tragedy, Unused Track 2, The House of the Dead, etc.",
KORG,01/W,PROG -> Bank A,A59 Orch Hit,,"Truth, Unused Track 2, Magician",
KORG,01/W,PROG -> Bank A,A91 Full Pipes,,"Revenge, Attract",
KORG,01/W,PROG -> Bank B,B01 ExpressoPF,,"Ending, The House of the Dead, Unused Track 1",
KORG,01/W,PROG -> Bank B,B69 Orch Perc,,"Attract, Nativity of the Magician",
KORG,XSC-2S Orchestral,Multisound,C12 OC-OrcCrsh,,Advertise,
Roland,JV-2080,PR-A,091 AmbienceVibe,,Unused Track 2,
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum Set,001 STANDARD 1,"Notes D#4, F4, B4 ",-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88 Pro,SC-55 Map,127 000 Heart Beat,,"Revenge, SFX (Boss Encounter)",
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,056 000 Philly Hit,,Theme of the Magician,
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,114 001 Atarigane,Unused (?),,
Roland,SOUND Canvas SC-88 Pro,SC-88Pro Map,053 000 Choir Aahs,,"Theme of the Magician, Name Entry",
Zero-G,Datafile 2,Track 95 - Sci-fi speech -> TS 0:08,"""...three...""",,Revenge,
Zero-G,Datafile 2,Track 95 - Sci-fi speech -> TS 0:12,"""...two...""",,Revenge,
Zero-G,Datafile 2,Track 95 - Sci-fi speech -> TS 0:14,"""...one...""",,Revenge,
Zero-G,Datafile 3,Track 87 - Misc. vocals + FX -> TS 0:00,mad laugh, ,Revenge,
Zero-G,Datafile 3,Track 88 - Misc. vocals + FX -> TS 0:00,backspin 1,,Revenge,
Zero-G,Datafile 3,Track 89 - Misc. vocals + FX -> TS 0:08,"""ello daddy!""",,Revenge,
Zero-G,Funk Guitar,Track 75 - Funkin' Heavy... -> TS 0:05,Big Riff 2,,"Tragedy, Boss",
Zero-G,Technotrance,Track 01 - CLASSIC RAVE SYNTHS -> TS 0:34,Whistler,,Tragedy,
Zero-G,Technotrance,Track 02 - CLASSIC RAVE SYNTHS -> TS 0:29,Horror Synth,,Truth,
Zero-G,Technotrance,Track 13 - RAVE & HARDCORE BASSES -> TS 0:04,Red Hot Bass,,Tragedy,
Zero-G,Technotrance,Track 17 - TOP 20 STABS & PROGRESSIVE HOUSE -> TS 0:04,Ambientish,,Revenge,
Zero-G,Technotrance,Track 50 - TECHNO SYNTHS & FX -> TS 0:12,Techno Chords 2,,Revenge,
SEGA Saturn,,"(Released: March 26, 1998)",,,,
Sample: NASA,Space Shuttle Challenger Disaster,,,"""Challenger, go at throttle up.""",Revenge,
Hollywood Edge,The Edge Edition,"Radios & Static, Police",PoliceRadioVoices TE040301,Timestamp 0:20,Revenge,
KORG,01/W,PROG -> Bank A,A26 Zap Bass,,Theme of the Magician,
KORG,01/W,PROG -> Bank A,A36 PickedBass,,Boss,
KORG,01/W,PROG -> Bank A,A98 MonoLead 1,,"Theme of the Magician, Boss",
Roland,JD-990,PR-A,A-31 Pipe Organ,,"Advertise, Nativity of the Magician",
Roland,JV-2080,PR-A,125 Power Trip,,Boss,
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,121 006 Pick Scrape,,Boss,
Roland,SOUND Canvas SC-88 Pro,Native Map,031 000 DistortionGt,,Theme of the Magician,
Roland,SOUND Canvas SC-88 Pro,Native Map,074 001 Flute 2,,Name Entry,
Roland,SR-JV80-05 World,XP-X,060 Living Dead,,Tragedy,
Arcade Prototype (Unknown Date),,,,,,
Zero-G,Technotrance,Track 01 - CLASSIC RAVE SYNTHS -> TS 0:05,Classic Raver,Unused (found in sample ROM data),,
Stuff to Find,,,,,,
?,?,,,Piano,Ending,
?,?,,,Snare,Tragedy,
The House of the Dead 2,,"(Released: November 20, 1998)",,,,
AMG,Dave Ruffy's Ruff Cutz,Track 02 - FULL GROOVES,User - 135 BPM,,"Despair, Boss (NAOMI version)",
AMG,Gota Yashiki - Groove Activator,Track 04 - Grooves -> TS 0:31,Sunrise - 96 bpm,,Item Select,
AMG,Gota Yashiki - Groove Activator,Track 14 - Grooves -> TS 0:00,Riding 1 - 117 bpm,,Boss Mode,
AMG,Gota Yashiki - Groove Activator,Track 17 - Grooves -> TS 0:00,Riding 4 - 117 bpm,,Training Mode,
EastWest,Steve Stevens Guitar,Partition A -> 5THS,5THS     4M,,"Muddy, Stage Clear",
EastWest,Steve Stevens Guitar,Partition A -> 5THS LOOPED,5THS LP 11M,5TH A#1 LP,Darkness,
EastWest,Steve Stevens Guitar,Partition B -> CHUGS,CHUGS     1M,,Muddy,
EastWest,Steve Stevens Guitar,Partition A -> DIVE-BOMBS,DIVEBOMB11,D4,"A Prelude, Muddy",
EastWest,Steve Stevens Guitar,Partition A -> DIVE-BOMBS,DIVEBOMB14,F4,"A Prelude, Muddy",
EastWest,Steve Stevens Guitar,Partition A -> SPECIAL EFX,SCRAPE 1,E3,"A Prelude, Muddy",
KORG,01/W,PROG -> Bank A,A21 Brass Band,,Muddy,
KORG,01/W,PROG -> Bank A,A91 Full Pipes,,"Muddy, Resurrection of the Magician, Theme of the Magician",
KORG,01/W,PROG -> Bank B,B37 ArcoAttack,,Theme of the Emperor,
KORG,XSC-2S Orchestral,Multisound,C12 OC-OrcCrsh,,Theme of the Emperor,
Kurzweil,Industrial/Techno Programs,Programs,213 Tech Jabs,,Original Sin,
Kurzweil,Industrial/Techno Programs,Programs,227 Industrial Bass,,Darkness,
Kurzweil,Industrial/Techno Programs,Programs,246 Workhouse Kit,"E3, F#3","Boss, Name Entry",
Kurzweil,Industrial/Techno Programs,Programs,266 Flangemachine(mod),"E5, A5",Advertise,
Kurzweil,Industrial/Techno Programs,Programs,267 Rise(data),,Boss,
Kurzweil,Industrial/Techno Programs,Programs,280 Psycho pt. 436,,"Boss, Introduction",
Kurzweil,Industrial/Techno Programs,Programs,281  Movie Strings,C6,Name Entry,
Kurzweil,Industrial/Techno Programs,Programs,288 Dist Square 5ths,,Name Entry,
Kurzweil,K2VX,Programs -> 600'S BANK,609 Pick It Bass,,"Training Mode, Boss Mode, Item Select",
Kurzweil,K2VX,Programs -> BASS,074 Ripper Bass,,Darkness,
Kurzweil,K2VX,Programs -> GUITAR,093 Cee Taur,,Name Entry,
Kurzweil,K2VX,Programs -> HYBRID SYNTHS,157 Aurora,,Darkness,
Kurzweil,K2VX,Programs -> KEYBOARDS,012 Suitcase E Piano,,Despair,
Kurzweil,K2VX,Programs -> SYNTH,029 Hyper Guitar,,Name Entry,
Kurzweil,K2VX Program Farm Disk,ANACOMPS.K25 -> SAWS W/ RESONANCE,234 Alaska,,"Boss Mode, Training Mode",
Kurzweil,K2VX Program Farm Disk,ANALEADS.K25 -> PSEUDAMENTOS,239 Prs Wow Lead,,Darkness (Arcade Mode),
Kurzweil,K2VX Program Farm Disk,STRINGS.K25 -> STRING PADS,237 String Paddy,"Pitch bends to simulate a ""voice""","Despair, Introduction",
Kurzweil,Orchestral ROM,Programs -> PERCUSSION,978 Orch Percussion1,Gong (Note C1),"Boss, Name Entry",Link
Masterbits,RAPsody,Track 26 - Naughty Nz -> TS 0:40,See there out ...,"""Boom, check it out like boom-boom""",Boss,Link
Roland,JP-8000,Performances,P:24 1979!,C4,Advertise,
Roland,JV-2080,PR-A,002 Bright Piano,,Ranking,
Roland,JV-2080,PR-A,040 Claviduck,,Despair,
Roland,JV-2080,PR-A,102 Drone Split,,Ranking,
Roland,JV-2080,PR-A,125 Power Trip,,Darkness,
Roland,JV-2080,PR-C,045 Film Octaves,,Unused Track,
Roland,JV-2080,PR-C,105 CeremonyTimp,,"Boss, Darkness",
Roland,JV-2080,PR-D (GM),019 Organ 3,,Muddy,
Roland,JV-2080,PR-D (GM),031 DistortionGt,Added EQ,Dawn,
Roland,JV-2080,Rhythm Set -> PR-B,001 PowerDrumSet,"Toms, cymbal, hi-hats, ride","Boss, Darkness",
Roland,SOUND Canvas SC-88 Pro,Native Map,034 Rock Bass,,Muddy,
Roland,SOUND Canvas SC-88 Pro,Native Map,038 008 FM Slap,,"Boss, Despair, Original Sin",Link
Roland,SOUND Canvas SC-88 Pro,Native Map,049 000 Orchestra 2,,A Prelude,
Roland,SOUND Canvas SC-88 Pro,Native Map,053 000 Choir Aahs,,"A Prelude, Theme of the Emperor, Theme of the Magician",
Roland,SOUND Canvas SC-88 Pro,Native Map,061 000 French Horns,,Theme of the Emperor,
Roland,SOUND Canvas SC-88 Pro,Native Map,061 001 FHorn Rip,,Theme of the Emperor,
Roland,SOUND Canvas SC-88 Pro,Native Map,062 000 Brass ff,,Darkness,
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum Set,001 STANDARD 1,"C#5, D5, A#6",Ranking,
Roland,SR-JV80-02 Orchestral,XP-X,022 Marcato Vcs1,,Introduction,"Link, Link"
Roland,SR-JV80-02 Orchestral,XP-X,092 Oboe 1,,Ending,
Roland,SR-JV80-05 World,XP-X,060 Living Dead,,Ranking,
Roland,SR-JV80-05 World,XP-X,071 Saintly,,Dawn,
Roland,SR-JV80-05 World,XP-X,141 ChineseOrch2,,Despair,
Roland,SR-JV80-05 World,XP-X,174 Bagpipes,,Name Entry,
Roland,SR-JV80-05 World,XP-X,194 Tambura,,Darkness,
Roland,SR-JV80-11 Techno Collection,XP-X,104 Dirty Stack,,A Prelude,
Roland,SR-JV80-11 Techno Collection,XP-X,109 Dance Stack,,A Prelude,
Roland,SR-JV80-11 Techno Collection,XP-X -> Rhythm Set,008 Indust.SET,,A Prelude,
Roland,SR-JV80-12 Hip Hop Collection,XP-X,095 Loops Menu 1,"A4, B4",Ranking,
Roland,SR-JV80-12 Hip Hop Collection,XP-X,191 Voice Menu,,"A Prelude, Ranking",
Roland,SR-JV80-12 Hip Hop Collection,XP-X -> Rhythm Set,251 Snare Menu 1,E6,Darkness,
Sound Ideas,Hollywood Series 4000,4003-16-02,"CARTOON, GROAN","MALE, AGONY, HUMAN, HORROR",SFX (Strength),
Sound Ideas,Series 1000,1016-72-01,"LOGGING, CHAINSAW","START, IDLE, REV, STOP",SFX (chainsaw),
Sound Ideas,Universal Studios Sound Effects,US02-36-01,MONSTER,"ROAR, ANIMAL",SFX (Tower),
Sound Ideas,Universal Studios Sound Effects,US02-37-03,MONSTER,"ROAR, ANIMAL",SFX (Tower),
Sound Ideas,Universal Studios Sound Effects,US02-38-01,MONSTER,"ROAR, ANIMAL",SFX (Tower),
Sounds Good,Methods of Mayhem,Track 02 - Analoops 1 -> TS 0:16,ANALOOP 03 140 E S,,Boss,
Sounds Good,Methods of Mayhem,Track 16 - Drumb Beats 4 -> TS 0:11,BEAT 30 130 S,,Original Sin,
Sounds Good,Methods of Mayhem,Track 16 - Drumb Beats 4 -> TS 0:22,BEAT 33 130 S,,Original Sin,
Sounds Good,Methods of Mayhem,Track 17 - Drumb Beats 5 -> TS 0:18,BEAT 44 140 S,Custom loop at BGM Timestamp 0:47,Boss,
Sounds Good,Methods of Mayhem,Track 23 - Ugly Loops 3 -> TS 0:00,UGLY 19 130 S,,Original Sin,
Sounds Good,Methods of Mayhem,Track 32 - Grind Control 2 -> TS 0:00,RIFF 11 120 C M,,Dawn,
Sounds Good,Methods of Mayhem,Track 32 - Grind Control 2 -> TS 0:27,RIFF 22 130 C M,,Original Sin,
Sounds Good,Methods of Mayhem,Track 48 - Gain Control 1 -> TS 0:01,FEEDBACK 01 S,,Despair,
Sounds Good,Methods of Mayhem,Track 53 - Old School -> TS 0:00,CLANK 01 M,,Dawn,
Sounds Good,Methods of Mayhem,Track 53 - Old School -> TS 0:01,CLANK 02 M,,Dawn,
Sounds Good,Methods of Mayhem,Track 53 - Old School -> TS 0:06,CLANK 06 M,,Dawn,
Sounds Good,Methods of Mayhem,Track 53 - Old School -> TS 0:08,CLANK 08 M,,Dawn,
Sounds Good,Methods of Mayhem,Track 53 - Old School -> TS 0:09,CLANK 09 M,,Dawn,
Sounds Good,Methods of Mayhem,Track 53 - Old School -> TS 0:11,CLANK 11 M,,Dawn,
Ueberschall,Drum 'N' Bass Resonance,Track 42 - Track Pack 124 BPM -> TS 0:00,Drumloops (8 bars),,Dawn,Link
Zero-G,Chemical Beats,Track 12 -> TS 0:00,FX Loops 1-5 104 bpm,,Introduction,
1998 Arcade Prototype,,,,,,
Best Service,Classical Choir,Partition H -> CLUSTER,CLS FEMALE,unused (found in sample ROM data),Dawn,
Stuff to Find,,,,,,
Best Service,?,,,,,
KORG,01/W,,,,,
Kurzweil,K2VX,,,Distorted/crunchy bass,"Boss (Original Mode), Darkness (Original Mode), Despair (Original Mode)",
Kurzweil,K2VX,,,Arp Synth,"Despair, Introduction",
Kurzweil,Industrial/Techno Programs,,297 Clock Arp,,Despair,
Kurzweil,Industrial/Techno Programs,,,snare,"Introduction, Despair",
Kurzweil,Industrial/Techno Programs,,,open hi-hat,"Boss, Dawn",
Kurzweil,Industrial/Techno Programs,,,harpsichord,Name Entry,
Roland,SR-JV80-05 World,XP-X,?,tabla,Ranking,
Roland,JP-8000,Performances,P:43 Touchy Alarmist,,Advertise,
?,?,,,rising horror string,Introduction,
?,?,,,beep / sine wave,"Boss, Unused Track",
The House of the Dead III,,"(Released: December 19, 2002)",,,,
KORG,01/W,PROG -> Bank A,A17 ChamberEns,,Infiltrate,
Roland,SOUND Canvas SC-88 Pro,Native Map,061 024 F.Horn Rip,,Theme of the Last Mystery,
Stuff to Find,,,,,,
Best Service,Advanced Orchestra,?,,,,
EastWest,?,,,church organ,"Fugue of Awakening, Theme of the Last Mystery",
Garritan,?,,,harp gliss,Infiltrate,
Roland,JV-2080,?,,,,
Roland,SR-JV80-02 Orchestral,XP-X,,,,
Zero-G,?,,,techno loop,"Theme of ""The House of the Dead III"", Flash of Labyrinth",
The House of the Dead 4,,"(Released: December 21, 2005)",,,,
Sample: The House of the Dead 2,Dawn,,n/a (various timestamps),,Dawn (Remix of Year Seventh),
Sample: The House of the Dead 2,Original Sin,,n/a (various timestamps),,Original Sin (Remix of Year Seventh),
Sounds Good,Methods of Mayhem,Track 16 - Drum Beats 4 -> Sample 4,BEAT 30 130 S,,Original Sin (Remix of Year Seventh),
Sounds Good,Methods of Mayhem,Track 16 - Drum Beats 4 -> Sample 7,BEAT 33 130 S,,Original Sin (Remix of Year Seventh),
Sounds Good,Methods of Mayhem,Track 23 - Ugly Loops 3 -> TS 0:00,UGLY 19 130 S,,Original Sin (Remix of Year Seventh),
Sounds Good,Methods of Mayhem,Track 33 - Grind Control 3 -> TS 0:00,RIFF 23 140 E S,,Original Sin (Remix of Year Seventh),
Sounds Good,Methods of Mayhem,Track 48 - Gain Control 1 -> TS 0:00,FEEDBACK 01 S,,Original Sin (Remix of Year Seventh),
Sounds Good,Methods of Mayhem,Track 48 - Gain Control 1 -> Sample 8,FEEDBACK 08 M,,Original Sin (Remix of Year Seventh),
Stuff to Find,,,,,,
Big Fish Audio,?,,,,"Bullet of Death, Bullet of Death (Gauge), Boss Raid",
Zero-G,?,,,,"Boss Raid, Give it All You Got!",
The House Of The Dead: Overkill,,"(Released: September 17, 2009)",,"(Music by: John Sanderson, Nadeem Daya)",,
Interpolation: Julius Fučík,Entrance of the Gladiators,,,,Boss 3,
e-LAB,X-Static Goldmine 1,XEa_LoopTools -> EA_135_Loops_and_Seq,EA6106_Loop_Break5,,Boss 4 (Unused),
Stuff to Find,,,,,,
Apple,EXS24,,,,~Used Throughout the Soundtrack~,
The House of the Dead: Remake,,"(Released: April 7, 2022)",,,,
Stuff to Find,,,,,,
Spectrasonics,Omnisphere,,,See Instagram response,,
Steinberg,HALion Sonic SE,,,the composer is confirmed to have Cubase,,
Toontrack,Superior Drummer 2,,,(Potentially) seen in a screenshot,,
,,,,,,
Section 9 - Space Channel 5,,,,,,
,,,,,,
Space Channel 5,,"(Released: December 16, 1999)",,,Jump to top,
Interpolation: Hugo Montenegro,Wild Bike,,Timestamp 0:25,Brass Phrase,-Used throughout the soundtrack-,
Live Recording: Koji Motosugi,Acoustic Bass,,,,-Used throughout the soundtrack-,
Live Recording: Koji Motosugi,Electric Bass,,,Various,-Used throughout the soundtrack-,
Live Recording: Chewtaro Moritake,Electric Guitar (Wow Filter),,,,-Used throughout the soundtrack-,
Live Recording: Yutaka Minobe,Electric Piano,,,Streamed tracks only,-Used throughout the soundtrack-,
Sample: Albatros,Ha-Ri-Ah,,Timestamp 0:00,Kick & Hi-Hat Oneshot,,
Sample: Al Caiola,The Mod Squad,,Timestamp 2:01,Brass,-Used throughout the soundtrack-,
Sample: Armando Trovajoli,Blazing Magnum,,Timestamp 2:41,Hit,Space Ship: Trapped in the Galaxy (Cockpit),
Sample: Armando Trovajoli,Masquerade,,Timestamp 0:00,Organ Phrase,Spaceport: Introducing Ulala!! (Spaceport Check-in),
Sample: Baden Powell,Blues A Volonte,,Timestamp 0:00,Cowbell Loop,Mororina♥: The Elegant Coward,
Sample: Berto Pisano,Kill Them All,,Timestamp 1:35,String Crescendo,"Asteroid Belt: Go! Go! ""Astrobeat Jr.""",
Sample: Clarke-Boland Big Band,Un Grao De Areia,,Timestamp 0:05,Bongo & Shaker Loop,Mororina♥: The Elegant Coward,
Sample: Dick Schory,Shim-Wha,,Timestamp 0:58,Brass Fall,Spaceport: Introducing Ulala!! (Spaceport Check-in),
Sample: Duke Ellington,Oclupaca,,Timestamp 0:00,Drum Loop,Space Channel 5: Getting The Truth (News Room),
Sample: Eddie Cano and His Sextet,Deep In A Drum,,Timestamp 4:40,Toms,Spaceport: Introducing Ulala!! (Spaceport Check-in),
Sample: Elmer Bernstein,"Main Title from ""The Silencers""",,Timestamp 0:00,Brass Hit & Fall,"Spaceport: Introducing Ulala!! (Control Tower), Asteroid Belt: Go! Go! ""Astrobeat Jr."", Evila: Attack of the Perfect Reporter",
Sample: Elmer Bernstein,"Main Title from ""The Silencers""",,Timestamp 0:38,Bongo Loop,Spaceport: Introducing Ulala!! (Luggage Room),
Sample: Elmer Bernstein,"Main Title from ""The Silencers""",,"Timestamp 0:51, 0:55, 1:03",Brass,Space Channel 5: Getting The Truth (News Room),
Sample: Francis Coppieters,Piano In Transit,,Timestamp 0:00,Piano Hit,"Asteroid Belt: Go! Go! ""Astrobeat Jr.""",
Sample: Henry Mancini,Charade (Main Title),,Timestamp 0:21,Guitar & Plucked Piano,Evila: Attack of the Perfect Reporter,
Sample: Hugo Montenegro,Wild Bike,,"Timestamp 0:02, 0:06, 0:20, 0:23, 0:24","Brass Phrase, Drum Break","Space Ship: Strut, Space Ship: Trapped in the Galaxy (Cockpit), Spaceport: Introducing Ulala!! (Spaceport Check-in)",
Sample: Hugo Montenegro,Run Spy Run,,Timestamp 2:09,Brass Hit,Space Ship: Trapped in the Galaxy (Cockpit),
Sample: Jerry Goldsmith,The Man From U.N.C.L.E.,,Timestamp 1:30,Brass Hit,"The Reporter from Space Channel 5, Spaceport: Introducing Ulala!! (Control Tower), Asteroid Belt: Go! Go! ""Astrobeat Jr.""",
Sample: John Williams,The Hunt (Unused),,Timestamp 2:20,Horn Rip,Space Channel 5: Getting The Truth,
Sample: John Williams,The Raptors Appear,,Timestamp 2:13,Brass,Space Channel 5: Getting The Truth,
Sample: Ken Woodman,Mexican Flyer,,n/a (various timestamps),Multiple Elements,"Spaceport: Introducing Ulala!!, Evila: The Ultimate Reporter",
Sample: Lalo Schifrin,Dirty Harry,,"Timestamp 0:04, 1:16 1:41","Drum Fill, Brass Hits",Giant Evila Space Dogfight!!,
Sample: Lalo Schifrin,Maria,,Timestamp 0:13,Harp & String Phrase,Giant Evila Space Dogfight!!,
Sample: Lalo Schifrin,Mission: Impossible,,Timestamp 0:38,Bongo Loop,"Space Channel 5: Trapped in the Galaxy (Cockpit), Giant Evila Space Dogfight!!",
Sample: Lalo Schifrin,Rio After Dark,,"Timestamp 1:14, 2:22","String Run, Piano Phrase",Giant Evila Space Dogfight!!,
Sample: Marty Gold & His Orchestra,The Donkey Serenade,,"Timestamp 0:03, 0:39, 2:11",Multiple Elements,"Spaceport: Introducing Ulala!! (Spaceport Check-in, Luggage Room, 2nd Floor Lobby)",
Sample: Pizzicato Five,Playboy Playgirl,,Timestamp 2:58,Drum Fill,Spaceport: Introducing Ulala!! (Spaceport Check-in),
Sample: Quincy Jones,Ironside,,"Timestamp 0:10, 0:38, 0:43",Brass Hits,"Space Ship: Trapped in the Galaxy (Cockpit), Space Channel 5: Getting The Truth (Blank's Office, Control Room)",
Sample: Russ Garcia And His Orchestra,Delicado,,Timestamp 0:00,Tambourine Loop,Evila: Attack of the Perfect Reporter,
Sample: Sid Bass,Valencia,,Timestamp 0:00,Drum Fill,Spaceport: Introducing Ulala!! (Spaceport Check-in),
Sample: Wilson Simonal,"Cai, Cai!",,Timestamp 0:06,Vocal,Pala Paya... Lounge Music,
Sample: Xavier Cugat & His Orchestra,Danse Des Mirlitons,,Timestamp 0:00,Piano Glissando,"Spaceport: Introducing Ulala!! (Spaceport Check-in), Asteroid Belt: Go! Go! ""Astrobeat Jr.""",
Best Service,Brass Super Section,Partition A -> SAX SHTFLL,SAX SHTFLL,Layered with TRP SHTFLL,Spaceport: Introducing Ulala!! (Control Tower),
Best Service,Brass Super Section,Partition C -> TRP SHTFLL,TRP SHTFLL,Layered with SAX SHTFLL,Spaceport: Introducing Ulala!! (Control Tower),
Best Service,Brass Super Section,Partition C -> TRP SWL 140,TRP SWL 140,,Spaceport: Introducing Ulala!! (Control Tower),
Best Service,Sound Cube,CD 1 -> BASS_140,D_SY17C,,Morolian's Base: Strange Path,
Best Service,Sound Cube,CD 1 -> BASS_140,D_SY17F,,Morolian's Base: Strange Path,
Best Service,Sound Cube,CD 1 -> DRUMTOOL,NATSNAR4,,-Used throughout the soundtrack-,
Best Service,Sound Cube,CD 1 -> HORNS,BS_13,,Spaceport: Introducing Ulala!! (Control Tower),
Best Service,Sound Cube,CD 1 -> LOOP_130,130B_3,,-Used throughout the soundtrack-,
Best Service,Sound Cube,CD 1 -> LOOP_130,130B_12,,Mororina♥: The Elegant Coward,
Best Service,Sound Cube,CD 1 -> LOOP_130,130B_17,,Evila: Attack of the Perfect Reporter,
