Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
AMG & Hit Music,Megabass Remix Vol. 1,Track 63 - Rave Sound 5 -> Sample 6,Eternity,,Rotterdam Nation,
AMG & Hit Music,Megabass Remix Vol. 1,Track 63 - Rave Sound 5 -> Sample 11,Stylostuff,,Rare Hero,
AMG & Hit Music,Megabass Remix Vol. 1,Track 64 - Rave Sound 6 -> Sample 1,Rave Inducer,,Rare Hero,
AMG & Hit Music,Megabass Remix Vol. 1,Track 64 - Rave Sound 6 -> Sample 2,Rave Riser,,Rhythm Shift,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 58 - Misc. Music Loops -> Sample 4,Bass Riff 2,,Speedster,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 66 - More Vox -> Sample 1,Get Down Everybody,,"Rotterdam Nation, Rhythm Shift, Win Win Win",
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 72 - Vocals -> Sample 2,Oh No,,Speedster,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 73 - Guess What -> Sample 2,Heaven's long note,,Rhythm Shift,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 73 - Guess What -> Sample 3,Let yourself go,,Feeling Over,
Best Service,Voice Spectral,Track 03 - Shouts Part 1 -> TS 0:03,"(f) ""Check it out!""",,Speedster,
Best Service,Voice Spectral,Track 04 - Shouts Part 1 -> TS 0:04,"(m) ""Stop!""",,Speedster,
Best Service,Voice Spectral,Track 05 - Shouts Part 1 -> TS 0:22,"(m) ""Tekno""",,Speedster,
Best Service,Voice Spectral,Track 05 - Shouts Part 1 -> TS 0:25,"(f) ""No-No""",,Speedster,
Best Service,Voice Spectral,Track 11 - Shouts Part 1 -> TS 0:00,"""Viva la revolution""",,Speedster,
Best Service,Voice Spectral,Track 31 - Electronics -> TS 0:09,(comp./fuzz) distortion vox V.2,,Win Win Win,
E-MU Systems,Proteus/1,Bank 0,009 B3 Mod->Leslie,,Ridge Racer,
Ensoniq,CD-ROM Sound Library CDR-1,BASS SOUND -> BASS GUITAR,RJ BASS HIP,"RJ BASS HIP1, RJ BASS HIP7","Ridge Racer, Speedster",
Ensoniq,CD-ROM Sound Library CDR-1,STRINGED -> ELEC GUITAR,DIST GUITAR,FINGER NOISE,Welcome Racer,
Ensoniq,CD-ROM Sound Library CDR-1,STRINGED -> ELEC GUITAR,PWR GTR CHDS,GUIT 5TH A2+ NOALT,"Welcome Racer, Ridge Racer",
Ensoniq,CD-ROM Sound Library CDR-1,STRINGED -> ELEC GUITAR,SLAMIN GUITR,SLAMIN GUIT21,"Welcome Racer, Ridge Racer",
Ensoniq,CD-ROM Sound Library CDR-1,STRINGED -> ELEC GUITAR,SOLO RK GUIT,SOLO RK GUIT3,Ridge Racer,
KORG,01/W,PROG -> Bank A,A01 Piano 16',,"Rare Hero, Feeling Over",
KORG,01/W,PROG -> Bank A,A07 The Strings,Left channel only,Feeling Over,
KORG,01/W,PROG -> Bank A,A11 DigiPiano1,,Ridge Racer,
KORG,01/W,PROG -> Bank B,B22 Brass 1,,"Welcome Racer, Ridge Racer",
KORG,01/W,PROG -> Bank B,B56 Tech Bass,,Rotterdam Nation,
KORG,01/W,PROG -> Bank B,B88 Vox Dude !,,Rare Hero,
Polestar Magnetics,The X-Static Goldmine,CD 2 Track 19 - Rave Buzz -> Sample 16,Beltramerized 3,,"Rotterdam Nation, Win Win Win",
Roland,JV-880,Preset A,A81 Slap Bass,,"Welcome Racer, Ridge Racer, Speedster, Try Again!, Game Over",
Roland,U-220,Timbre,T-016: E.Organ 5 [016],,Rare Hero,
Stuff to Find,,,,,,
?,?,,,"Uno, due...",Speedster,
?,?,,,"one, two, three",Speedster,
?,?,,,background vocoder vocals,Rhythm Shift,
?,?,,,background vocal,Rhythm Shift,
PlayStation,,"(Released: December 3, 1994)",,"(Music by: Etsuo Ishii, Yuri Misumi, Keiichi Okabe, Shinji Hosoe, Ayako Saso, Nobuyoshi Sano)",,
All other instruments come from arcade version,,,,,,
KORG,M1,,,Piano,Demo,
Kamen Rider (SFC),,"(Released: November 12, 1993)",,(Music by: Norihiko Togashi),,
KORG,01/W,PROG -> Bank A,A43 Harmonica,,Farewell to Days of War,
KORG,01/W,PROG -> Bank B,B39 Timpani,,-Used throughout the soundtrack-,
KORG,M1,PROG,06 Fretless,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,PROG,12 Trumpet,,,
KORG,M1,PROG,15 Vibes,,,
KORG,M1EX,PROG,05 Marimba,,,
KORG,M1EX,PROG,81 Organ 3,,,
Roland,U-220,Patch,P-35: BrassSection [035],,-Used throughout the soundtrack-,
Dragon Ball Z: Super Butōden 2 / Dragon Ball Z: La Légende Saien,,,"(Released: December 17, 1993)",,,
KORG,M1,Waveform,91 Saw Wave + 93 25% Pulse,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,Waveform,99 DWGS Sine,Part of the SNES SDK,,
Yamaha,SY22,Internal ROM -> BANK 2,12 AP-Piano,,"Son Gohan's Theme, Story Mode 1, Story Mode 2",
Yamaha,SY22,Internal ROM -> BANK 2,24 OR-Perc,,"Cell's Theme, Version",
Yamaha,SY22,Internal ROM -> BANK 2,42 BA-Frtls,,-Used throughout the soundtrack-,
Yamaha,SY22,Internal ROM -> BANK 2,75 ST-CelSt,,,
Yamaha,SY22,Internal ROM -> BANK 2,84 CH-Astiz,,-Used throughout the soundtrack-,
Super Famista 3,,"(Released: March 4, 1994)",,,,
KORG,01/W,PROG -> Bank A,A02 OrchBrass,,,
KORG,M1,PROG,22 SoloSax,could also be 01/w,,
KORG,M1EX,PROG,04 E.Bass 2,,,
Stuff to Find,,,,,,
Roland,L-CD1,,,,,
Kenyū Densetsu Yaiba (SFC),,"(Released: March 25, 1994)",,,,
AKAI,S1100,SL1024 ODD STUFF,FLT SHOTS,ORCH 5,"Boss Battle 1, Boss Battle 2",
E-MU Systems,Proteus/2,Bank 0,058 Percussion 1,From TTA: Buster Busts Loose!,Opening,
KORG,01/W,PROG -> Bank B,B74 Mr. Banjoe,,-Used throughout the soundtrack-,
KORG,M1,PROG,06 Fretless,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,PROG,12 Trumpet,,,
KORG,M1,Waveform,91 Saw Wave + 93 25% Pulse,Part of the SNES SDK,,
Roland,D-50,Bank 3,3-2 Gamelan Bell,,Logo,
Roland,D-50,Bank 6,6-8 Picked Guitar Duo,,-Used throughout the soundtrack-,
Roland,SN-U110-02 Latin & F.X. Percussions,,02-015 WOOD BLOCK,,Opening,
Roland,SN-U110-10 Rock Drums,,10-001 ROCK DRUMS,"Kick, Reverb Snare",-Used throughout the soundtrack-,
Roland,U-220,Patch,P-12: E.Organ 1 [012],,Field,
Roland,U-220,Patch,P-36: Saxophone [036],,Field,
Roland,U-220,Rhythm Set,R-2: Dry Set [002],"Snare, Tom, Cymbal",-Used throughout the soundtrack-,
Roland,U-220,Timbre,T-021: Strings 3 [021],To be properly confirmed,-Used throughout the soundtrack-,
Roland,U-220,Timbre,T-031: Slap 7 [031],,"Opening, Field, Boss Battle 2",
Crayon Shin-chan 2: Dai Maō no Gyakushū,,"(Released: May 27, 1994)",,(Music by: Norihiko Togashi),,
AKAI,S1100,SL1024 ODD STUFF,FLT SHOTS,KOOL 1,"Title, Boss Battle, Final Battle",
AKAI,S1100,SL3021 WIND #1,FLUTE,FLUTE C5,"Title, Prologue, Level Select, Park, Kindergarten, Help Your Friends!",
AKAI,S1100,SAMPLE WAVE MIXING SWM3010 SYNTH & LEAD,VOXY SYNTH,AN-SYN 41 SA,"Title, Home, Park, Boss Battle, Credits",
KORG,M1,PROG,06 Fretless,Part of the SNES SDK,-Used throughout the soundtrack-,
Roland,L-CD1,Mallets #1,P5 Xylophone 1,,-Used throughout the soundtrack-,
Roland,R-8,Internal,15 IMPACT SNARE,Part of the SNES SDK,-Used throughout the soundtrack-,
Roland,SN-U110-10 Rock Drums,,10-001 ROCK DRUMS,Kick,-Used throughout the soundtrack-,
Roland,SN-U110-10 Rock Drums,,10-002 ELEC DRUMS,Snare,Kindergarten,
Roland,SOUND Canvas SC-55,Capital,011 Music Box,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,023 Harmonica,,"Kindergarten, Bonus Game, Space",
Roland,SOUND Canvas SC-55,Capital,027 Jazz Gt.,,Hawaiian Dance,
Roland,SOUND Canvas SC-55,Capital,035 Picked Bs.,,"Opening, Evil Passage, Help Your Friends!, Space, Underwater, Final Battle, Credits",
Roland,SOUND Canvas SC-55,Capital,072 Clarinet,,"Home, Park, Kindergarten, Fallen..., Bonus Game, Credits",
Roland,SOUND Canvas SC-55,Capital,123 Seashore,,"Hawaiian Dance, Credits",
Roland,U-220,Patch,P-05: Vibraphone [005],,-Used throughout the soundtrack-,
Roland,U-220,Patch,P-22: Syn.Vox 2 [022],,"Opening, Evil Passage, Help Your Friends!, Space, Underwater, Final Battle",
Roland,U-220,Rhythm Set,R-1: Standard Set [001],"Clap, Cabasa",,
Roland,U-220,Timbre,T-060: Saw Wave 1 [060],,"Title, Boss Battle, Credits",
Stuff to Find,,,,,,
?,?,,,JX Brass,-Used throughout the soundtrack-,
Pac-Man 2: The New Adventures (SNES),,"(Released: August 26, 1994)",,"(Music by: Katsurō Tajima, Hasson's Family)",,
KORG,01/W,PROG -> Bank A,A59 Orch Hit,,"The Gum Monster, Teach Pac a Lesson, You Lost, Farewell Gum Monster",
KORG,01/W,PROG -> Bank B,B39 Timpani,could also be M1EX,-Used throughout the soundtrack-,
KORG,01/W,PROG -> Bank B,B57 Pizzicato,,-Used throughout the soundtrack-,
KORG,01/W,PROG -> Bank B,B74 Mr. Banjoe,could also be M1EX,-Used throughout the soundtrack-,
KORG,M1,PROG,12 Trumpet,,"Transformation, Cart Ride, Rockin' Jr",
KORG,M1,PROG,15 Vibes,,-Used throughout the soundtrack-,
KORG,M1,PROG,26 A.Bass,,-Used throughout the soundtrack-,
KORG,M1,PROG,45 Tubular,,Clockwork,
KORG,M1,PROG,82 Mute Trp.,,-Used throughout the soundtrack-,
KORG,M1EX,PROG,42 Baritonsax,,-Used throughout the soundtrack-,
KORG,M1EX,PROG,51 Piano2 8',,"Take a Nap, Flea, Too Much, Softly, One More Try?",
KORG,M1EX,PROG,62 FrenchHorn,,"Haste Makes Waste, Cart Ride",
Stuff to Find,,,,,,
KORG,M1EX,PROG,07 Stringorch,,-Used throughout the soundtrack-,
KORG,M1EX,PROG,35 Music Box,,Music Box,
KORG,MSC-01S Variety,PROG,71 SpltWhistl,,"Practice Makes Perfect, Mischief, Lucy",
Roland,L-CD1,,,Clarinet,-Used throughout the soundtrack-,
Wagyan Paradise,,"(Released: December 16, 1994)",,"(Music by: Yoshinori Kawamoto, Eriko Imura)",,
KORG,M1EX,PROG,22 Harmonica,Attack is cut off,"Battle 1, Speedy Flight, Continental Shelf, Avalanche!, Volcano Inside, Satellite, Cactus Rock, Last Battle",
Roland,R-8MKII,Internal,K33 TR-909 Kick,,-Used throughout the soundtrack-,
Roland,R-8MKII,Internal,S09 House Snare,,"Title, Smiley Tree, Battle 1, Speedy Flight, Cape, Battle 2, Sea of Magma, Forest, Marine Base, Cactus Rock, Last Battle, Battle 4",
Roland,R-8MKII,Internal,S30 TR-909 Snare,,-Used throughout the soundtrack-,
Roland,R-8MKII,Internal,P45 CR-78 Tambourine,,-Used throughout the soundtrack-,
Roland,R-8MKII,Internal,X03 Rap Noise,,"Title, Lighty's Theme, Volcano Inside, Stage Start (Part 2), Forest, Satellite, Deep Sea, Cactus Rock",
Roland,SN-U110-06 Orchestral Winds,,06-034 TIMPANI 1,,"Marine Base, Stage Start (Part 3), Theme of the Evil King, A Story of the Past",
Roland,U-220,Patch,P-03: E.Piano [003],,-Used throughout the soundtrack-,
Roland,U-220,Patch,P-35: BrassSection [035],Octaved,"Speedy Flight, Avalanche!, Cactus Rock, To the Stronghold, Stronghold, Crisis, Last Battle, Epilogue, Vs. Mode, Battle 6, Game Set",
Stuff to Find,,,,,,
?,?,,Marimba,,"Battle 1, Cape, Ice Cave, Volcano Inside, Forest, Kumkum's Theme, Ending, Staff Roll (Part 2), Bonus Game Select",
Yamaha,?,,FM Clav,,-Used throughout the soundtrack-,
?,?,,Electric Bass,From Pac-Attack // Shortened loop,-Used throughout the soundtrack-,
?,?,,Dah Voice,,-Used throughout the soundtrack-,
?,?,,Synth Strings Chords,,-Used throughout the soundtrack-,
?,?,,Tekno Hit,,"Cape, Remains, Roller Coaster, Marine Base, Castle, A Story of the Past, Battle 4, Battle 5, Battle 7",
?,?,,Synth Woodwind,,"Lighty's Theme, Sunken Ship, Kumkum's Theme, Deep Sea, Jewel Cave, Castle",
?,?,,Sax,,-Used throughout the soundtrack-,
?,?,,Synth Tom Wave,From Yuu Yuu Hakusho,-Used throughout the soundtrack-,
?,?,,Timbale,,To the Stronghold,
?,?,,Analog Clave,,"Marine Base, Stage Start (Part 4), Vs. Mode",
?,?,,Synth Zap,,To the Stronghold,
The Great Battle IV,,"(Released: December 17, 1994)",,(Music by: Norihiko Togashi),,
AKAI,S1100,SL1024 ODD STUFF,FLT SHOTS,KOOL 1,"Plant World Twurus, Floating World Martom (Dance Hall)",
AKAI,S1100,SL3030 PICK BASS,EL-BASS PICK,EBASSPH A1SA,-Used throughout the soundtrack-,
AKAI,S1100,SL3098 ORCHESTRAL PERCUSSION & TUBULAR,TIMPANI,ORCH TIMY1,-Used throughout the soundtrack-,
E-MU Systems,Proteus/2,Bank 0,011 Legato Str,,"Opening, Main Theme, Main Theme Reprise",
KORG,M1,PROG,32 Double Reed,,Main Theme Reprise,
Roland,SN-U110-10 Rock Drums,,10-001 ROCK DRUMS,Kick,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,011 Music Box,,"The Sacrifice, Main Theme Reprise",
Roland,SOUND Canvas SC-55,Capital,017 Organ 1,,,
Roland,SOUND Canvas SC-55,Capital,027 Jazz Gt.,,C&W Show,
Roland,SOUND Canvas SC-55,Capital,030 Overdrive Gt.,,,
Roland,SOUND Canvas SC-55,Capital,039 Synth Bass 1,,Water World Saus,
Roland,SOUND Canvas SC-55,Capital,047 Harp,,Water World Saus,
Roland,SOUND Canvas SC-55,Capital,049 Strings,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,063 Synth Brass1,,Water World Saus,
Roland,SOUND Canvas SC-55,Capital,068 Baritone sax,,C&W Show,
Roland,SOUND Canvas SC-55,Capital,079 Whistle,,Wild West World Ranof,
Roland,SOUND Canvas SC-55,Capital,101 Brightness,,Metal World Larga,
Roland,SOUND Canvas SC-55,Capital,105 Sitar,,Planet World Twurus,
Roland,SOUND Canvas SC-55,Drum Set,049 ORCHESTRA,Snare,,
Roland,U-220,Patch,P-20: Choir [020],,,
Roland,U-220,Patch,P-33: Soft Trumpet [033],,-Used throughout the soundtrack-,
Roland,U-220,Rhythm Set,R-1: Standard Set [001],"Snare, Hi-hat, Tom, Cymbal",-Used throughout the soundtrack-,
Roland,U-220,Timbre,T-035: Ac.Bass [035],,C&W Show,
Roland,U-220,Timbre,T-060: Saw Wave 1 [060],,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
E-MU Systems,?,,,Orchestra Hit - Part of the SNES SDK,Last Battle,
?,?,,,JX Brass,-Used throughout the soundtrack-,
Yuu Yuu Hakusho: Tokubetsu Hen,,"(Released: December 22, 1994)",,(Music by: Kouji Nakagawa),,
KORG,M1,PROG,46 Slap Bass,,Main Menu,
KORG,M1,Waveform,74 Voice Wave,,Main Menu,
KORG,M1EX,PROG,15 Gamelan,could also be 01/w,"Forest, Dark Dome, Current Status",
Roland,JD-990,Internal,I-18 Fantasia 990,,"Won Tournament!, Staff Roll",
Polestar Magnetics,The X-Static Goldmine,CD 2 -> Track 18 - Hits & Chords -> TS 0:14,Fluffy Chord,,"Subspace, Technique Introduction",
Polestar Magnetics,The X-Static Goldmine,CD 2 -> Track 21 - Chord 1 -> TS 0:04,Chord 7,,Guillotine Hill,
Stuff to Find,,,,,,
KORG,01/W,PROG -> Bank A,A59 Orch Hit,,-Used throughout the soundtrack-,
KORG,M1,?,Organ,could also be 01/w,"Main Menu, Dark Dome, Technique Introduction, Tournament Results",
Tekken 2,,"(Released: August, 1995)",,,,
Arcade,,,,"(Music by: Yoshie Arakawa, Yoshie Takayanagi)",,
,,,,,,
PS1 Arrangment,,"(Released: March 26, 1996)",,"(Music by: Yoshie Arakawa, Akira Nishizaki)",,
Roland,JV-1080,PR-C,099 Flying Waltz,,Michelle Chang (4PS Re-Arrange),
Bishōjo Senshi Sailor Moon: Another Story,,"(Released: September 22, 1995)",,,,
AKAI,S1100,SL1137 BASS CLARINET,CLARINET,CLARINET E3,,
E-MU Systems,Proteus/1,Bank 2,176 Rock Bass,From the SNES SDK,,
KORG,M1,PROG,27 Strings,From the SNES SDK,,
Kurzweil,Orchestral ROM,Programs -> Section Strings,957 Pizzicato String,,"Prophecy by Fire, A Life Without Worry",
Roland,JD-990,Waveform,092 Flute Tone,,"Moon Prism Power! Make Up!, Good Morning!, Danger Zone, Peaceful Woodlands, Keeper of Time, It's Finally Over...",
Roland,JD-990,Waveform,094 BottleBlow,,Land of Spirituality,
Roland,SN-U110-02 Latin & F.X. Percussions,,02-008 CONGA 1,,Danger Zone,
Roland,SN-U110-02 Latin & F.X. Percussions,,02-014 TAMBOURINE,,Here Comes the Enemy!,
Roland,SN-U110-02 Latin & F.X. Percussions,,02-019 JINGLEBELL,,Land of Spirituality,
Roland,SN-U110-06 Orchestral Winds,,06-035 TIMPANI 2,,Ghosts of the Dark Kingdom,
Roland,SOUND Canvas SC-55,Capital,006 E.Piano 2,,"The Silver Age of Peace, It's Finally Over...",
Roland,SOUND Canvas SC-55,Capital,011 Music Box,,A Moment of Sadness,
Roland,SOUND Canvas SC-55,Capital,029 Muted Gt.,,Silver Moon Cruiser,
Roland,SOUND Canvas SC-55,Capital,036 Fretless Bs.,,"The Frozen Mountains, Peaceful Woodlands",
Roland,SOUND Canvas SC-55,Capital,056 OrchestraHit,,Fight to Change Destiny,
Roland,SOUND Canvas SC-55,Capital,108 Koto,,Prophecy by Fire,
Roland,U-220,Patch,P-33: Soft Trumpet [033],,Hello! Welcome!,
Roland,U-220,Patch,P-35: BrassSection [035],,,
Stuff to Find,,,,,,
E-MU Systems,Proteus/2,Bank 1,120 Glitter God,Bells - From the SNES SDK,Silver Moon Cruiser,
Roland,JD-990,Waveform,096 FlugelWave,,Beneath the Sand,
?,?,,,JX Brass,,
?,?,,,Strings,,
Namco Museum Vol. 1,,"(Released: November 22, 1995)",,"(Music by: Kaori Idaya, Nobuhiro Ōuchi, Kenji Matsuo)",,
AKAI,CD3000 Sound Library,Partition C -> DRUM+PERC,SNARE PROG3,,Pac-Man Room,
Stuff to Find,,,,,,
Roland,?,,,Synth,Namco Logo,
Bishōjo Senshi Sailor Moon Super S: Fuwa Fuwa Panic,,"(Released: December 8, 1995)",,,,
Roland,SOUND Canvas SC-55,Capital,006 E.Piano 2,,"Character Select, Pluto's Theme, Ending Song, Staff Roll, Congrats!, You Lost...",
Roland,SOUND Canvas SC-55,Capital,010 Glockenspiel,,"Title Screen, Mars and Mercury's Theme, Uranus and Neptune's Theme",
Roland,SOUND Canvas SC-55,Capital,012 Vibraphone,,"Moon & Chibimoon's Theme, Uranus and Neptune's Theme",
Roland,SOUND Canvas SC-55,Capital,013 Marimba,,"Moon & Chibimoon's Theme, Practice Round, Congrats!",
Roland,SOUND Canvas SC-55,Capital,038 Slap Bs. 2,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,046 Pizzicato Str,,"Jupiter and Venus's Theme, Uranus and Neptune's Theme",
Roland,SOUND Canvas SC-55,Capital,047 Harp,,"What is it..., Continue Screen",
Roland,SOUND Canvas SC-55,Capital,049 Strings,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,062 Brass 1,,"Title Screen, Moon & Chibimoon's Theme, Pluto's Theme, Practice Round, Congrats!, You Win! (Story and Versus), You Win! (Practice Mode)",
Roland,SOUND Canvas SC-55,Capital,063 Synth Brass1,,"Saturn's Theme, P-Mode Round, Ending Song, Staff Roll",
Roland,SOUND Canvas SC-55,Capital,072 Clarinet,,"Jupiter and Venus's Theme, Pluto's Theme",
Roland,SOUND Canvas SC-55,Capital,074 Flute,,"Mars and Mercury's Theme, Jupiter and Venus's Theme, Uranus and Neptune's Theme",
Roland,SOUND Canvas SC-55,Capital,089 Fantasia,,"Saturn's Theme, Ending Song",
Roland,SOUND Canvas SC-55,Capital,101 Brightness,,Ending Song,
Roland,SOUND Canvas SC-55,Drum Set,001 STANDARD,,-Used throughout the soundtrack-,
Tales of Phantasia,,"(Released: December 15, 1995)",,"(Music by: Motoi Sakuraba, Shinji Tamura)",,
Base Game - Super Famicom ★★,,,,,,
Alesis,SR-16,,069 Nstysnrm,,-Used throughout the soundtrack-,
KORG,T1,PROG,A01 Piano 16',,"Olive Village, Sakuraba Solo",
KORG,T1,PROG,A04 Guitar 1,"Set the key velocity to 110, G3","Oasis, As Time Goes On",
KORG,T1,PROG,A08 Pan Flute,"Set the key velocity to 85, G3","Vigorous Town, Desolate Road",
KORG,T1,PROG,A12 Trumpet,G3,"Final Act, Be Absentminded, Take Up The Cross",
KORG,T1,PROG,A16 Pick Bass,A1,"Mint, Be Absentminded",
KORG,T1,PROG,A47 Pipeorgan,Turn off the Stereo Chorus,"Perverse Religion, Who is Good and Evil?",
KORG,T1,PROG,A71 Perc-Organ,,"Hurry Up!, Threatening Sky, Olive Village",
KORG,T1,PROG,B01 Piano2 16',,Sakuraba Solo,
KORG,T1,PROG,B02 Alto Sax,Set the key velocity to 127,Tasteful,
KORG,T1,PROG,B09 T1 Drums,Ride cymbals,-Used throughout the soundtrack-,
KORG,T1,PROG,B17 Harp,G3,-Used throughout the soundtrack-,
KORG,T1,PROG,B19 Timpani,,Premonition,
KORG,T1,PROG,B22 Harmonica,C4,"Mint's Theme, Serene Weather",
KORG,T1,Waveform,89 Square Wave,,-Used throughout the soundtrack-,
KORG,T1,Waveform,91 Saw Wave,,-Used throughout the soundtrack-,
Roland,D-50,PN-D50-001,67 Choirs,C5,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-55 Map,009 000 Celesta,,"Bright Moonlit Night, Dark Cave, I Miss You",
Roland,SOUND Canvas SC-88,SC-55 Map,037 000 Slap Bass 1,,"Take Up The Cross, Conclusion, Overcoming Difficulties",
Roland,SOUND Canvas SC-88,SC-55 Map,043 000 Cello,,"Mint, Harvest Festival, Emergency",
Roland,SOUND Canvas SC-88,SC-55 Map,046 000 Pizzicato Str,,Euclid,
Roland,SOUND Canvas SC-88,SC-55 Map,049 000 Strings,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-55 Map,069 000 Oboe,,"Mystic Forest, Euclid, Mid Gards",
Roland,SOUND Canvas SC-88,SC-55 Map,082 001 Saw,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-55 Map,121 000 Gt.FretNoiz,,As Time Goes On...,
Roland,SOUND Canvas SC-88,SC-88 Map,033 000 Acoustic Bass,,Tasteful,
Roland,SOUND Canvas SC-88,SC-88 Map,061 000 French Horn,Set the key velocity to either 120 or 125(?),"Retaliation, Triumph, Good-by Friends",
Roland,SOUND Canvas SC-88,SC-88 Map,107 001 Tsugaru,,"Mysterious Ja""p""on",
Roland,SOUND Canvas SC-88,SC-55 Drum Map,001 STANDARD,"High Timbale, Long Low Whistle, Mute Cuica, Jingle Bell",-Used throughout the soundtrack-,
Sound FX (In-Game),,,,,,
King Records,Complete Sound Effects Collection 2,Animals,Track 15 - Birds -> TS 0:01,Owl (Pitch down to -1),Alvanista (Night),
King Records,Complete Sound Effects Collection 2,Animals,Track 12 - Birds -> TS 0:01,Cuckoo (Pitch up to +1),Cuckoo Sound Outside Lilith's House,
Roland,SOUND Canvas SC-88,Capital,124 004 Kitty,Key C#3,Interact with a cat,
Roland,SOUND Canvas SC-88,SC-55 Map,123 002 Thunder,Key C#3,"Activates after Cress cries ""Nooooooo!"" in Toltus",
Roland,SOUND Canvas SC-88,SC-55 Map,124 001 Dog,Key C#3,Interact with a dog,
Sound Ideas,Hanna-Barbera Sound FX Library,HB04-06-01,"AIRPLANE, JET","FAST PASS BY, SHORT",Meteor after 2nd Dhaos' defeat and during a fake farewell,
Stuff to find,,,,,,
?,?,,Bass Drum,,-Used throughout the soundtrack-,
?,?,,Clarinet,,Good-By Friends,
?,?,,Cuckoo,,Plays while outside Morrison's house (Past) (SFX),
?,?,,Cymbals,,-Used throughout the soundtrack-,
?,?,,Flute/Piccolo(?),,"Mystic Forest, Credits",
?,?,,Snare 1,,-Used throughout the soundtrack-,
?,?,,Snare 2,,-Used throughout the soundtrack-,
?,?,,Wolf Howl,,Fangwolf howls before the boss fight,
The Great Battle V,,"(Released: December 22, 1995)",,,,
AKAI,S1100,SL3098 ORCHESTRAL PERCUSSION & TUBULAR,TIMPANI,ORCH TIMY1,"Character Select, Stage Clear, Mountain Path, Staff Roll",
Roland,SOUND Canvas SC-55,Capital,015 Tubularbell,,Voice of Dada,
Roland,SOUND Canvas SC-55,Capital,017 Organ 1,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,018 Organ 2,,Briefing,
Roland,SOUND Canvas SC-55,Capital,023 Harmonica,,Stage Clear,
Roland,SOUND Canvas SC-55,Capital,026 Steel-str.Gt,,"The Heroes Appear!, Ending, Game Over",
Roland,SOUND Canvas SC-55,Capital,030 Overdrive Gt.,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,035 Picked Bs.,,"Password, Briefing, Character Select, Hotel Dada, Regret, Caverns & Mines, Staff Roll",
Roland,SOUND Canvas SC-55,Capital,041 Violin,,Password,
Roland,SOUND Canvas SC-55,Capital,049 Strings,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,079 Whistle,,"Rendezvous, Regret, Ending",
Roland,SOUND Canvas SC-55,Capital,101 Brightness,,"Opening, Caverns & Mines",
Roland,SOUND Canvas SC-55,Capital,106 Banjo,,Password,
