Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
IK Multimedia,SampleTron,B Keyboards -> D Trons,015 Chambertron Strings,,Venturing into the Mechanized World,
IK Multimedia,Sonik Synth 2,C Guitars+Bass -> A Acoustic Guitars,008 6 For A Steel,,Yearning for Yellow (Vroom!),
IK Multimedia,Sonik Synth 2,F Orch Textures -> A Strings,002 Pizzicato STR,,Pocket Diary,
KORG,M1 Legacy Collection,COMBI,M01 33 Big City,,"Program Rhythm, White Office March",
KORG,M1 Legacy Collection,PROG,M01 01 Piano 16',,Loud Locomotive,
Native Instruments,Battery 4,Kits,Garage LE Kit,,"Industrial Laboratory, Residential Laboratory",
Native Instruments,Battery 4,Kits,Rnb Kit,,Yearning for Yellow (Vroom!),
Native Instruments,Battery 4,Samples -> Drums -> Cymbal,RideBell Zion,,Yearning for Yellow (Vroom!),
Native Instruments,FM8,FM7 Legacy,Pacific Percussion,Less echo,"Bright Spinning Planet, Vagrant Counting Song of Retrospection, Spinning Planet Complete",
Native Instruments,Massive,Urban Arsenal 2 -> Synth Lead,Sweetlick,,"Venturing into the Mechanized World, Toy Box",
Native Instruments,Massive,Wavetable -> Basic,Square-Saw I,,"Venturing into the Mechanized World, Vagrant Counting Song of Retrospection, Memories (I'll Never Forget You), Vagrant Keepsake of Oblivion",
Roland,JV-1080,PR-D (GM),056 OrchestraHit,,Return of Meta Knight,
Sampleheads,Whole Lotta Country,CD 1 -> MANDOLIN,MANDOLIN SUSTAINED NOTES,,Yearning for Yellow (Vroom!),
Sampleheads,Whole Lotta Country,CD 1 -> MANDOLIN,MANDOLIN TREMOLOS,,Yearning for Yellow (Vroom!),
Scarbee,MM-Bass,,Scarbee MM-Bass,,Memories (I'll Never Forget You),
Steinberg,Drum Loop Expansion,,17 132 Metal Perc 1-a,"Pitched down 3 semitones, EQ",Steel Beat,
Steinberg,Groove Agent SE,Allen Morgan Signature Drums,8 Bit Kit 1,,Rhythm Code,
Steinberg,Groove Agent SE,Beat Agent SE,Dubstep Kit 01,,Pristine Office March,
Steinberg,Groove Agent SE,,BrushKit+GM,,Bountiful Star,
Steinberg,Groove Agent SE,,Hard Rock Kit,,"Resolution Road, Crazy Rolling in Money",
Steinberg,HALion 5,HAL Factory,4.0 Bright Concert Grand,,"Bountiful Star, Rhythm Code, TIME BEEEAM!, Broken Heart",
Steinberg,HALion Sonic 2,HS Factory,3 Osc Fooling,,Sky-High and Smitten,
Steinberg,HALion Sonic 2,HS Factory,Alto Sax XXL,,Sky-High and Smitten,
Steinberg,HALion Sonic 2,HS Factory,Ambient Harpsichord,,L86,
Steinberg,HALion Sonic 2,HS Factory,Full Concert Strings,,Sky-High and Smitten,
Steinberg,HALion Sonic 2,HS Factory,Harpsichord Room,,Crazy Rolling in Money,
Steinberg,HALion Sonic 2,HS Factory,Lucky Lead,,Resolution Road,
Steinberg,HALion Sonic SE,Basic Set,[GM 004] Honky-Tonk Piano,,Gorgeous-Go-Round,
Steinberg,HALion Sonic SE,Basic Set,[GM 013] Marimba,,Pocket Diary,
Steinberg,HALion Sonic SE,Basic Set,[GM 077] Blown Bottle,,Bountiful Star,
Steinberg,HALion Sonic SE,Basic Set,[GM 115] Steel Drums,,Overload Ocean,
Steinberg,HALion Sonic SE,Hybrid Library,Noisy Muted Trumpet,,Sky-High and Smitten,
Steinberg,HALion Sonic SE,Hybrid Library,Noisy Solo Trumpet,,Gorgeous-Go-Round,
Steinberg,HALion Sonic SE,Hybrid Library,Real Brass,,Sky-High and Smitten,
Steinberg,HALion Sonic SE,Pro Set,Talking Lead,,Sky-High and Smitten,
Steinberg,HALion Sonic SE,Pro Set,Trancer Dancer,,Resolution Road,
Steinberg,HALion Sonic SE,Pro Set,Rising Stars,,Submarine Suburbs,
Steinberg,HALion Symphonic Orchestra,,Clarinet Combi,,"Gorgeous-Go-Round, Submarine Suburbs",
Steinberg,HALion Symphonic Orchestra,,Flute Combi,,"Bountiful Star, Submarine Suburbs, Power Plant Inspection, Sky-High and Smitten",
Steinberg,HALion Symphonic Orchestra,,Horn Combi,,Bountiful Star,
Steinberg,HALion Symphonic Orchestra,,Oboe Combi,,Bountiful Star,
Steinberg,HALion Symphonic Orchestra,,Snare Combi ,,"Threat Beyond Enemy Doors, L86, Team Kirby Clash Title, Team Kirby Clash Ranking",
Steinberg,HALion Symphonic Orchestra,,Trombones Tutti Combi,Raise modwheel to max,Submarine Suburbs,
Steinberg,HALion Symphonic Orchestra,,Trumpet Combi,,Bountiful Star,
Steinberg,HALion Symphonic Orchestra,,Trumpets Tutti Combi,Raise modwheel to max,"Dried-Up Sea, Power Plant Inspection, Intermezzo Without a Leader",
Synthogy,Ivory II,Programs -> Bosendorfer,Bosendorfer 290 Grand,,Combat Evaluation Program,
Synthogy,Ivory II,Programs -> German D,German Concert D Grand,,-Used throughout the soundtrack-,
Synthogy,Ivory II,Programs -> Studio 7ft,Studio C7 Grand 16,"Amped / Distorted in ""Pink Ball Activate!""","Pink Ball Activate!, Haltmann Works Co. Theme Song, Caught Me Singing",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,01S Solo violin,,"First Contact, Neon Laboratory",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,02S Solo viola,,"First Contact, Venturing into the Mechanized World, Time for Dessert!, VS. Star Dream, Planet Heart, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,03S Solo cello,,"First Contact, Time for Dessert!, Pocket Diary, VS. Star Dream, Planet Heart",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,22S Strings violins,,"First Contact, Planet Heart",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,22S Strings violas,,"First Contact, Mother's Intuition",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,24S Strings basses,,Mother's Intuition,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 05 Harp ,41S Harp,,"First Contact, VS. Star Dream, Planet Heart",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes ,01S Piccolo,,"Venturing into the Mechanized World, Planet Heart, Return of Meta Knight, Brothers in Arms, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes ,02S Flute 1 ,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes,11S Oboe french,,VS. Star Dream,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes,14S English horn,,"Planet Heart, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 13 Clarinets,22S Clarinet Bb,,"First Contact, VS. Star Dream, Fatal Error, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 13 Clarinets,23S Bass clarinet,,Fatal Error,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 13 Clarinets,25S Clarinet ensemble,,"Planet Heart, Brothers in Arms",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 21 Horns,03S Horn Ensemble - a4,,"First Contact, VS. The Wicked Company, Outlaw Driver, VS. Star Dream, Pink Ball Revolution, Brothers in Arms, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,12S Trumpet C,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,14S Trumpet ensemble,,"First Contact, Outlaw Driver, Dedede's Tridimensional Cannon, VS. Star Dream, Return of Meta Knight",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 31 Keyboards,04S Celesta,,"First Contact, Venturing into the Mechanized World, VS. Star Dream, Planet Heart, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 23 Trombones,25S Trombone ensemble,,Brothers in Arms,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,05S Glockenspiel,,"First Contact, Magical Planet Popstar, Venturing into the Mechanized World, Fatal Error, Planet Heart, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,06S Xylophone,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,07S Vibraphone,,"Magical Planet Popstar, VS. Star Dream, Planet Heart, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,08S Marimbaphone,,"Industrial Laboratory, Time for Dessert!, Fatal Error, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,11S Timpani,,"First Contact, Venturing into the Mechanized World, Haltmann Works Co. Theme Song, Caught Me Singing, VS. Star Dream, Fatal Error, Planet Heart, Return of Meta Knight, Brothers in Arms, Homeland Restored",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,12S Drums,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,13S Cymbals+Gongs,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,14S Percussion,,"First Contact, Dedede's Tridimensional Cannon, VS. Star Dream, Planet Heart",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,15S Tubular Bells,,"First Contact, Venturing into the Mechanized World, VS. Star Dream, Homeland Restored, Memories (I'll Never Forget You)",
All other documented instruments were ripped from previous Kirby titles.,,,,,,
Live Recording: Jun Ishikawa,Electric Guitar,,,Ripped from Kirby Super Star Ultra,"Loud Locomotive, The Greatest Warrior in the Galaxy Ever",
Hollywood Edge,The Premiere Edition Vol. 1,"Impacts & Crashes-Various, Special Mix",CrashMetalShatter PE110201,Ripped from Kirby 64,Factory Investigation,
Roland,U-220,Patch,P-21: Syn.Vox 1 [021],Ripped from Kirby 64,"Bountiful Star, Submarine Suburbs (Underwater Area), Loud Locomotive (Train Area 2)",
Roland,SN-U110-02 Latin and F.X. Percussions,,02-034 ORCH HIT,Ripped from the SNES games,Inner Struggle (Vs. Mecha Knight),
Stuff to Find,,,,,,
IK Multimedia,SampleTank 2.5 XL,,Voice,,Green Laboratory,
IK Multimedia,SampleTank 3,,Sax (1:56),,VS. Star Dream,
IK Multimedia,SampleTank 3,,Tambura (1:14),,VS. Star Dream,
IK Multimedia,SampleTank 3,Synth Lead -> Extreme Lead,Extreme Lead 1,,VS. The Wicked Company,
IK Multimedia,Sonik Synth 2,,Pad,,Haltmann Works Co. Theme Song,
Native Instruments,FM8,,Bass,"""Hip Bass"" sounds close, similar patches also in Absynth",Yearning for Yellow (Vroom!),
Native Instruments,Massive,,,,"Vagrant Counting Song of Retrospection, Vagrant Keepsake of Oblivion",
Steinberg,HALion Sonic 2,HAL Factory,Chorus Suitcase,,Memories (I'll Never Forget You),
Ueberschall,Loopmatic,,,Might be used,Apocalyptic Reboot,
?,?,,Electronic Kick,Read note,"Flight of Azure, Toy Box, Haltmann Works Co. HQ, Combat Evaluation Program, etc.",
?,?,,Room toms,"Used in KF Deluxe, meaning these toms come from before April 2014",-Used throughout the soundtrack-,
?,?,,Voice Lah,,Crazy Rolling in Money,
?,?,,Drums,,Sky-High and Smitten,
?,?,,Robotic Triangle Percussion,,"Mother's Intuition, VS. Star Dream, Planet Heart, Memories (I'll Never Forget You)",
?,?,,Sine Pluck,Read note (equipment checked),Mother's Intuition,
?,?,,Pulse,Likely just a pulse wave run through Reaktor,"Program Rhythm, Loud Locomotive, Access Ark",
?,?,,Brush Kit ,,Planet Heart,
?,?,,Drums,possibly Battery 4?,Venturing into the Mechanized World,
?,?,,Electric Guitar,Read note,"Surprise (Vs. Core Kabula), Vagrant Counting Song of Retrospection, Vagrant Keepsake of Oblivion",
Beta / Unreleased Tracks,,,,,,
Native Instruments,FM8,FM7 Legacy,Devil Bass,,Prototype 1,
Synthogy,Ivory,Programs -> German D,German Concert D Grand,,Prototype 3,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,03S Solo cello ,,"Prototype 2, Prototype 3",
Team Kirby Clash Deluxe,,"(Released: April 12, 2017)",,"(Music by: Hirokazu Ando, Jun Ishikawa)",,
Live Recording: Hirokazu Ando,Ernie Ball Music Man Bongo 4HH,,,,Save this World! Ordeal,
Live Recording: Hirokazu Ando,Ukulele,,,,Magolor's Shoppe,
EastWest,Quantum Leap Brass,CD 2 -> 3 TP gigapatches,3 TP fallsMOD,,Save the Kingdom! Ordeal,
IK Multimedia,SampleTank 3,Acoustic Guitar -> Nylon String 1,Nylon String 1 Finger,,"Magolor's Shoppe, Happy Town ver. 1, Happy Town ver. 2",
IK Multimedia,SampleTank 3,Bass -> MM 5 String Bass -> Slap,Pop MM Slap,,Save the Kingdom! Ordeal,
IK Multimedia,SampleTank 3,Bass -> Upright Bass,Upright Bass,,Happy Town ver. 2,
IK Multimedia,SampleTank 3,Chromatic,Bass Marimba,,Magolor's Shoppe,
IK Multimedia,SampleTank 3,Ethnic,Bouzouki,Layered with Bouzouki Tremolo,Magolor's Shoppe,
IK Multimedia,SampleTank 3,Ethnic,Bouzouki Tremolo,,Magolor's Shoppe,
IK Multimedia,SampleTank 3,Strings -> Ensemble Strings,Cello Pizz,,Magolor's Shoppe,
IK Multimedia,SampleTank 3,Woodwinds -> Classical Woodwinds -> Clarinet,Clarinet Portato Med,,Happy Town ver. 2,
IK Multimedia,Sonik Synth 2,C Guitar+Bass -> C Bass,003 Hofnr Bass,,amiibo Statue,
IK Multimedia,Sonik Synth 2,D Drums+Perc -> F Chromatic Perc,003 Rswd Marimba,,"Magolor's Shoppe, amiibo Statue",
Native Instruments,Kontakt Factory Library,Band -> 1 - Horns,Alto Saxophone,,VS. King D-Mind,
Native Instruments,Kontakt Factory Library,Band -> 5 - Guitar,Nylon Guitar,,Profile & Results,
Steinberg,HALion Symphonic Orchestra,,Clarinet Combi,,Mid-Boss Battle,
Steinberg,HALion Symphonic Orchestra,,Horns Tutti Combi,,Mid-Boss Battle,
Steinberg,HALion Symphonic Orchestra,,Snare Combi Key,,Mid-Boss Battle,
Steinberg,HALion Symphonic Orchestra,,Tambourine Combi Key,,Mid-Boss Battle,
Steinberg,HALion Symphonic Orchestra,,Triangle Combi Key,,Mid-Boss Battle,
Steinberg,HALion Symphonic Orchestra,,Xylophone,,Mid-Boss Battle,
Synthogy,Ivory II,Programs -> German D,German Concert D Grand,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,01S Solo violin,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,02S Solo viola,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,03S Solo cello,,"Profile & Results, Happy Town ver. 3, Staff Credits, True Staff Credits, Max Happy Town!!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,22S Strings violins,,"VS. Parallel Susie, VS. Dark Taranza, VS. King D-Mind, True Ending",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,23S Strings cellos,,True Ending,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 05 Harp ,41S Harp,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes ,01S Piccolo,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes ,02S Flute 1 ,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes,11S Oboe french,,"Happy Town ver. 3, VS. Dark Taranza, Max Happy Town!!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes,14S English horn,,"Save the Kingdom! Ordeal, VS. Parallel Susie, Max Happy Town!!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 13 Clarinets,22S Clarinet Bb,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 21 Horns,02S Horn triple,,Max Happy Town!!,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 21 Horns,03S Horn Ensemble - a4,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,12S Trumpet C,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,14S Trumpet ensemble,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 23 Trombones,25S Trombone ensemble,,"Green Stories, Wireless Lobby, VS. Dark Taranza",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 31 Keyboards,04S Celesta,,True Ending,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,05S Glockenspiel,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,06S Xylophone,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,07S Vibraphone,,"Profile & Results, amiibo Statue, Happy Town ver. 3, Wireless Lobby, Vs. King D-Mind, Staff Credits, True Staff Credits, Max Happy Town!!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,08S Marimbaphone,,"Green Stories, Vs. Dark Taranza",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,11S Timpani,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,12S Drums,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,13S Cymbals+Gongs,,-Used throughout the soundtrack-,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,14S Percussion,,"HOME Menu, Green Stories, The Heroes’ Challenge! Quest Board, Staff Credits, VS. Parallel Susie, True Ending, True Staff Credits",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,15S Tubular Bells,,"Green Stories, The Heroes’ Challenge! Quest Board, Staff Credits, The Black Mirror, True Ending, True Staff Credits, Max Happy Town!!",
All other documented instruments were ripped from previous Kirby titles.,,,,,,
Ueberschall,Drum 'N' Bass Resonance,Track 12 - Substitute 160 BPM -> TS 0:30,11 Sounds,Ripped from Kirby SS/MA (Congas),Password Entry,
Stuff to Find,,,,,,
IK Multimedia,SampleTank 2.5 XL,,808 Kit,,amiibo Statue,
?,?,,Room toms,"Used in KF Deluxe, meaning these toms come from before April 2014",-Used throughout the soundtrack-,
Kirby's Blowout Blast,,"(Released: July 4, 2017)",,"(Music by: Hirokazu Ando, Jun Ishikawa)",,
IK Multimedia,SampleTank 2.5 XL,Brass,Tp+Tn Section Stereo,,The Adventure Begins — amiibo Special Arrangement,
IK Multimedia,SampleTank 2.5 XL,Guitar -> Electric,Electro Strato,,A Decisive Battle for Tomorrow,
IK Multimedia,SampleTank 2.5 XL,Percussion,Marimba,,Title,
IK Multimedia,SampleTank 2.5 XL,Synth -> Bass,Saw Bass,,The Adventure Begins — amiibo Special Arrangement,
IK Multimedia,SampleTank 3,Acoustic Guitar -> Nylon String 1,Nylon String 1 Finger,,Level 2: Float Islands,
IK Multimedia,SampleTank 3,Bass -> MM 5 String Bass -> Slap,Pop MM Slap,,A Decisive Battle with Mighty Bosses,
IK Multimedia,SampleTank 3,Bass -> Upright Bass,Upright Bass,,Level 4: Bubbly Clouds,
IK Multimedia,SampleTank 3,Brass -> Classical Brass -> Ensemble Brass,Trombones Multi,,Secret Staff Credits,
IK Multimedia,SampleTank 3,Chromatic,Clavinet 1,,Secret Staff Credits,
IK Multimedia,SampleTank 3,Chromatic,Glockenspiel,,Secret Staff Credits,
IK Multimedia,SampleTank 3,Chromatic,Xylophone,,The Adventure Begins — amiibo Special Arrangement,
IK Multimedia,SampleTank 3,Electric Piano -> Electric Grand 1,E Grand 1,,"King Dedede, King Dedede's Revenge",
IK Multimedia,SampleTank 3,Electric Piano -> Electric Grand 2,E Grand 2,,"A Decisive Battle for Tomorrow, The Adventure Begins — amiibo Special Arrangement",
IK Multimedia,SampleTank 3,Organ -> Electronic,Combo Organ 1,,Level 2: Float Islands,
IK Multimedia,SampleTank 3,Percussion,Congas Latin American,,Title,
IK Multimedia,SampleTank 3,Percussion,Marktree,,Secret Staff Credits,
IK Multimedia,SampleTank 3,Strings -> Ensemble Strings,Full Strings Multi,,"Level 4: Bubbly Clouds, The Adventure Begins — amiibo Special Arrangement, Secret Staff Credits",
IK Multimedia,SampleTank 3,Synth Pad -> J-6 Pad,Juniper Pad,,A Decisive Battle for Tomorrow,
IK Multimedia,SampleTank 3,Woodwinds -> Classical Woodwinds,Flute Multi,,Secret Staff Credits,
IK Multimedia,SampleTank 3,Woodwinds -> Classical Woodwinds,Flutes Multi,,Secret Staff Credits,
IK Multimedia,SampleTank 3,Woodwinds -> Jazz-Pop Woodwinds,Jazz Clarinet,,Level 4: Bubbly Clouds,
Steinberg,Groove Agent SE,,BrushKit+GM,,"HOME Menu, Level 2: Float Islands, Game Over",
Steinberg,HALion Symphonic Orchestra,,Clarinet Combi,,Level 2: Float Islands,
Steinberg,HALion Symphonic Orchestra,,Flute Combi,,Level 2: Float Islands,
Synthogy,Ivory II,Programs -> German D,German Concert D Grand,,-Used throughout the soundtrack-,
