Company/Manufacturer,Product,Path/Bank,Preset,Notes
9. Those Lucid Dreams,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
10. Silent Starry Night,,,,♪ Yu-Peng Chen
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
,,,,
11. Fresh Breezes of Dawn,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
12. Halcyon Times,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bouzouki,Steve Smith,,,
Live Recording: Kanun,Maya Youssef,,,
Live Recording: Oud,Kian,,,
13. Return to Trueness,,,,♪ Yu-Peng Chen
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Oud,Kian,,,
EastWest,Ra,India -> Plucked -> Sitar -> Elements,Sitar Drone,
14. Hustle and Bustle of Ormos,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Arjun Verma,,,
Live Recording: Saz,Dursuncan Cakin,,,
15. End of the Feast,,,,♪ Yu-Peng Chen
Live Recording: Sitar,Arjun Verma,,,
,,,,
,,,,
16. Bustling Streets,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Duduk,Martin Robertson,,,
Live Recording: Sitar,Arjun Verma,,,
17. Sleepless Night,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
18. Village Surrounded by Green,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
,,,,
19. Enchanting Bedtime Stories,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
20. Scorching Outpost,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Arjun Verma,,,
Live Recording: Violin,Stephanie Gonley,,,
21. Unyielding Witness,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Oud,Kian,,,
,,,,
22. In Yonder Ribat,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Ney,Josh Plotner,,,
Live Recording: Sitar,Arjun Verma,,,
Live Recording: Bouzouki,Steve Smith,,,
Live Recording: Oud,Baha Yetkin,,,
23. Vigilant Minders,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
24. Forest in the Light,,,,♪ Yu-Peng Chen
Live Recording: Bansuri,Eliza Marshall,,,
EastWest,Ra,India -> Plucked -> Sitar -> Elements,Sitar Drone,
,,,,forest kingdom 3
25. Rustling of Tender Foliage,,,,♪ Yu-Peng Chen
Live Recording: Bansuri,Eliza Marshall,,,
,,,,
,,,,forest kingdom 3?
26. A Desultory Stroll,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Sitar,Jonathan Mayer,,,
,,,,forest kingdom 3
27. Chasing the Reflection,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Sitar,Arjun Verma,,,
,,,,forest kingdom 3
28. As the Soft Wind Blows,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Jonathan Mayer,,,forest kingdom 3
29. Languid and Quiet Moment,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Sitar,Arjun Verma,,,
,,,,
30. Moonlit Night in Sumeru,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
,,,,
31. Vagrant Wandering,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
32. A Drowsy Sensation,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Sitar,Arjun Verma,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
33. Ethereal Mildness,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
34. Resonant Chant in the Woods,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Kanun,Maya Youssef,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
"Disc 2: Woods, Rivers and Mysteries",,,,
1. Varuna's Mercy,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Duduk,Martin Robertson,,,
2. Jungle Wanderers,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Ney,Josh Plotner,,,
Live Recording: Duduk,Martin Robertson,,,
3. Dissipating Mist,,,,♪ Yijun Jiang
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Oud,Attab,,,
Best Service,Ethno World Instruments,WORLD PERCUSSION -> SHAKERS,African Rice Shaker+Loops BM,F3
Best Service,Ethno World Instruments,,,To be found
4. Dewy Morn in the Forest,,,,♪ Xin Zhao
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
,,,,
5. Stream of Twilight Thoughts,,,,♪ Yijun Jiang
Best Service,Ethno World Instruments,WORLD PERCUSSION -> SHAKERS,African Rice Shaker+Loops BM,
Native Instruments,Noire,NOIRE Pure,Basic Pure,
,,,,synth pad
6. Hymns of Eventide,,,,♪ Xin Zhao
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Best Service,Ethno World Instruments,WORLD PERCUSSION -> SHAKERS,Rainmakers + Loops BM,
7. Over the Tumbling Rivulet,,,,♪ Dimeng Yuan
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,omnisphere hairbrush?
8. A Shallow Promise,,,,♪ Yu-Peng Chen
Live Recording: Oud,Attab,,,
9. Lost in Sweet Gentle Breezes,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Ney,Josh Plotner,,,
Live Recording: Oud,Baha Yetkin,,,
10. Into the Valley of Solitude,,,,♪ Xin Zhao
Live Recording: Kanun,Maya Youssef,,,
11. Speechless Sorrows,,,,♪ Xin Zhao
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Arjun Verma,,,
Live Recording: Oud,Attab,,,
12. Faint Afterglow,,,,♪ Xin Zhao
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Kanun,Maya Youssef,,,
,,,,
13. A Puff of Cool Breeze,,,,♪ Yijun Jiang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Kanun,Maya Youssef,,,
,,,,
14. A Whisper of Evening Star,,,,♪ Yijun Jiang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Oud,Baha Yetkin,,,
,,,,
15. Distant Yearning,,,,♪ Yijun Jiang
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Jonathan Mayer,,,
,,,,
16. Funneled Gorge,,,,♪ Qian Ding
Live Recording: Orchestra,The City of Prague Philharmonic Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Jonathan Mayer,,,
17. Whitewood Memorabilia,,,,♪ Qian Ding
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Santur,Peyman,,,
18. Gone With the Wind,,,,♪ Qian Ding
Credited Piano Performance,Qian Ding,,,
,,,,
,,,,
19. Transparent Night,,,,♪ Yijun Jiang
Credited Piano Performance,Yijun Jiang,,,
,,,,
,,,,
20. Tangled Vines,,,,♪ Yu-Peng Chen
,,,,
,,,,
,,,,
21. Lingering Memories,,,,♪ Dimeng Yuan
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Arjun Verma,,,
22. Vestige of Dahri,,,,♪ Dimeng Yuan
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Mandolin,Steve Smith,,,
,,,,
23. Dust-Laden Recollections,,,,♪ Qian Ding
Live Recording: Oud,Attab,,,
,,,,
,,,,
24. Midnight Reflections,,,,♪ Dimeng Yuan
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Classical Guitar,Ashley Blasse,,,
Credited Piano Performance,Dimeng Yuan,,,
25. Lonely Star's Longing,,,,♪ Dimeng Yuan
Live Recording: Orchestra,London Symphony Orchestra,,,
XLN Audio,Addictive Keys,Studio Grand,Close Mix,
,,,,
26. In the Solemn Gloom,,,,♪ Yu-Peng Chen
,,,,
,,,,
,,,,synth fx
27. Faith in the Percept,,,,♪ Qian Ding
,,,,
,,,,
,,,,
28. A Luminous Path,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
29. Dance With Fireflies,,,,♪ Qian Ding
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
30. Silky Crooning,,,,♪ Qian Ding
Live Recording: Orchestra,London Symphony Orchestra,,,
XLN Audio,Addictive Keys,Studio Grand,Studio Grand,
,,,,
31. Beyond Klesha,,,,♪ Qian Ding
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
,,,,
32. Melody of Bright New Buds,,,,♪ Yu-Peng Chen
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Jonathan Mayer,,,
Spectrasonics,Keyscape,Acoustic Pianos,LA Custom C7 Grand Piano,
33. Melody of Sprouting Flowers,,,,"♪ Yu-Peng Chen, Xin Zhao"
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
,,,,
34. Melody of Fresh Dewdrops,,,,"♪ Yu-Peng Chen, Qian Ding"
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
35. Melody of Hidden Seeds,,,,"♪ Yu-Peng Chen, Yijun Jiang"
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
,,,,
36. Melody of Brave Seeds,,,,♪ Yu-Peng Chen
Live Recording: Sitar,Jonathan Mayer,,,
Live Recording: Choir,Sfuture Art Group,,,
,,,,
37. Melody of Dream Home,,,,"♪ Yu-Peng Chen, Xin Zhao"
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Sfuture Art Group,,,
,,,,
38. Melody of Young Leaves,,,,"♪ Yu-Peng Chen, Qian Ding"
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Choir,Sfuture Art Group,,,
39. Melody of Distant Green Fields,,,,"♪ Yu-Peng Chen, Yijun Jiang"
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
Live Recording: Choir,Sfuture Art Group,,,
Disc 3: Eternal Antagonism Between Life and Death,,,,
1. Chatter Between Roots,,,,♪ Yu-Peng Chen
Credited Piano Performance,Yu-Peng Chen,,,
,,,,
,,,,
2. Long-Lost Chapters,,,,♪ Yijun Jiang
Credited Piano Performance,Yijun Jiang,,,
,,,,
,,,,
3. Nameless Days,,,,♪ Qian Ding
Credited Piano Performance,Qian Ding,,,
,,,,
,,,,
4. Whispers of Immensity,,,,♪ Dimeng Yuan
Live Recording: Orchestra,London Symphony Orchestra,,,
Credited Piano Performance,Dimeng Yuan,,,
,,,,
5. Immemorial Land,,,,♪ Yu-Peng Chen
,,,,
,,,,
,,,,
6. In a Forgotten Tongue,,,,♪ Xin Zhao
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Duduk,Martin Robertson,,,
,,,,
7. Walk Through the Silent Path,,,,♪ Xin Zhao
Live Recording: Kanun,Maya Youssef,,,
,,,,
,,,,
8. A Fruitless Search,,,,♪ Xin Zhao
Live Recording: Duduk,Martin Robertson,,,
,,,,
,,,,
9. Unbounded Barrenness,,,,♪ Xin Zhao
,,,,
,,,,
,,,,
10. Dream of Ageless Time,,,,♪ Yu-Peng Chen
,,,,
,,,,
,,,,
11. Dust and Tears,,,,♪ Xin Zhao
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Kanun,Maya Youssef,,,
,,,,
12. Descending Into the Dark,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
13. Hollow Echoes,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
14. A Sense of Furtive Unrest,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
15. Fading Light,,,,♪ Xin Zhao
Live Recording: Kanun,Maya Youssef,,,
,,,,
,,,,
16. Listless and Numb Ground,,,,♪ Xin Zhao
,,,,
,,,,
,,,,
17. In Barren Ashes,,,,♪ Dimeng Yuan
Live Recording: Bansuri,Eliza Marshall,,,
Xfer Records,Serum,,,custom preset
,,,,
18. Struggle of Dying Embers,,,,♪ Dimeng Yuan
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Heavyocity,Damage 2,,,
Xfer Records,Serum,,,custom preset
19. Feelings of Smothering,,,,♪ Qian Ding
,,,,
,,,,
,,,,
20. Snare Awaiting,,,,♪ Qian Ding
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
21. Dreamless Earth,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
22. Fatal Confrontation,,,,♪ Yijun Jiang
Live Recording: Bansuri,Jiannan Gu,,,
,,,,
,,,,
23. Before the Light Fades,,,,♪ Yijun Jiang
Live Recording: Bansuri,Jiannan Gu,,,
Native Instruments,Action Strikes,Action Strikes - Ensemble,Dark City,
,,,,
Disc 4: Battles of Sumeru,,,,
1. Swirls of the Stream,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Duduk,Martin Robertson,,,
Live Recording: Mandolin,Steve Smith,,,
Live Recording: Sitar,Arjun Verma,,,
Live Recording: Saz,Dursuncan Cakin,,,
Live Recording: Bouzouki,Steve Smith,,,
Live Recording: Oud,Attab,,,
Live Recording: Classical Guitar,Ye Fan,,,
Live Recording: Violin,Ming Liu,,,
2. Rhymes of Vales,,,,♪ Yu-Peng Chen
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Mandolin,Steve Smith,,,
Live Recording: Sitar,Arjun Verma,,,
Live Recording: Saz,Dursuncan Cakin,,,
Live Recording: Bouzouki,Steve Smith,,,
Live Recording: Classical Guitar,Ashley Blasse,,,
Live Recording: Violin,Stephanie Gonley,,,
3. Gilded Runner,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Arjun Verma,,,
Live Recording: Oud,Attab,,,
Live Recording: Classical Guitar,Ye Fan,,,
4. Jolts in the Forest,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Bansuri,Eliza Marshall,,,
Live Recording: Sitar,Arjun Verma,,,
Live Recording: Bouzouki,Steve Smith,,,
Live Recording: Kanun,Maya Youssef,,,
Live Recording: Classical Guitar,Ashley Blasse,,,
,,,,
,,,,
,,,,
,,,,
The Unfathomable Sand Dunes,,,,
,,,,"Recording Studio:
- Budapest Scoring (1.01, 04, 19, 23, 24, 28, 30, 31, 35, 37, 38, 41, 42, 44, 45, 47~51 / 3.02, 05, 07, 08)
- SKY FIRE STUDIO (1.01, 04~07, 09~17, 19, 23~25, 28, 30, 31, 33~38, 41, 42, 44~52 / 3.08)
- 52Hz Studio (1.05~08, 11~15, 20, 21, 28~31, 34~37, 39, 46, 51 / 2.01~06, 08, 09, 13, 14, 16, 17, 20, 23~27, 29, 30, 32, 35~37, 39, 40, 42 / 3.02, 03, 05, 07)
- TZ Studio (1.10, 13, 14, 28, 38, 44, 51 / 2.08, 31)
- St Luke's (1.20, 22 / 2.01, 06, 15, 17~20, 22~24, 32 / 3.01, 03, 04)
- Abbey Road Studios (1.20, 21 / 2.13, 15, 17, 23, 24, 34, 43, 44, 47 / 3.01, 03, 04)
- Redfort Studio (1.21, 22 / 2.06, 08, 17~19, 22, 24, 25, 27, 28, 32, 35~38, 43, 46 / 3.01, 03, 04)
- 2496 Top Music (1.28 / 2.05, 07, 09, 10, 13, 21, 39 / 3.02)
- FIRE STUDIO (1.38)
- Jintian Recording Studio (2.10, 11, 13 / 3.02, 3.05)
- Ready Steady Sound! (2.26, 27 / 3.02)
- Air-Edel Recording Studios (3.03)
- YX STUDIO (05, 07)"
,,,,
,,,,
Disc 1: Sandstorm Remembrances,,,,
1. Sorush's Purity,,,,♪ Qian Ding
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Voice,Ziyu Che,,,
Live Recording: Violin,Rui Liu,,,
Live Recording: Cello,Yi Sun,,,
2. Resonance of Khvarena,,,,♪ Qian Ding
,,,,
,,,,
,,,,
3. Maidens of Sanctity,,,,♪ Yijun Jiang
Live Recording: Voice,Ziyu Che,,,
,,,,
,,,,
4. The Caress of Three Mothers,,,,♪ Yijun Jiang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
5. Where Simurgh Rests,,,,♪ Peijia You
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Bansuri,Jiannan Gu,,,
,,,,
6. Fantasy of Ten Thousand Blossoms,,,,♪ Peijia You
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Oud,Kian,,,
,,,,
7. Dirge of Newborn Life,,,,♪ Xin Zhao
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Oud,Kian,,,
Live Recording: Ney,Jiannan Gu,,,
8. Undisturbed Tranquility,,,,♪ Xin Zhao
Live Recording: Oud,Kian,,,
,,,,
,,,,
9. Mirage of the Oasis,,,,♪ Peijia You
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Cello,Yi Sun,,,
,,,,
10. Lonesome Road,,,,♪ Dimeng Yuan
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Saz,Chang Liu,,,
,,,,
11. Grief of the Lost,,,,♪ Xin Zhao
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Oud,Kian,,,
Live Recording: Ney,Jiannan Gu,,,
12. Dividing Paths,,,,♪ Yijun Jiang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Oud,Kian,,,
Live Recording: Ney,Jiannan Gu,,,
13. Dawnlight Over Dunes,,,,♪ Yijun Jiang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Ney,Jiannan Gu,,,
Live Recording: Saz,Chang Liu,,,
14. Dance of Scorpions,,,,♪ Yijun Jiang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Bansuri,Jiannan Gu,,,
Live Recording: Oud,Kian,,,
Live Recording: Saz,Chang Liu,,,
15. Golden Crescent,,,,♪ Yijun Jiang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Ney,Jiannan Gu,,,
,,,,
16. A Pearl Amongst Legends,,,,♪ Arcangelo Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
17. Hymn of Cicadas,,,,♪ Peijia You
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Oud,Kian,,,
,,,,
18. Simurgh's Dream,,,,♪ Xin Zhao
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
19. Taabak Laylatak,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
20. Resting Rogues,,,,♪ Dimeng Yuan
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Oud,Kian,,,
Live Recording: Saz,Chang Liu,,,
Live Recording: Bouzouki,Steve Smith,,,
21. Perilous Hollow,,,,♪ Dimeng Yuan
Live Recording: Oud,Kian,,,
Live Recording: Saz,Chang Liu,,,
Live Recording: Bouzouki,Steve Smith,,,
Live Recording: Duduk,Martin Robertson,,,
22. Omen of Desolation,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Kanun,Maya Youssef,,,
,,,,
23. Solitary Breach,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
24. Ghastly Badlands,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
25. Shadow in Ruins,,,,♪ Ziyu Che
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
26. Abominable Bog,,,,♪ Peijia You
,,,,
,,,,
,,,,
27. Where Vermin Crawl,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
28. Where Dreams Putrify,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Oud,Kian,,,
Live Recording: Saz,Chang Liu,,,
Live Recording: Duduk,Jiali Zhang,,,
29. Pairidaeza,,,,♪ Yu-Peng Chen
Live Recording: Voice,Zirong Zhu,,,
,,,,
,,,,
30. Her Wishes,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Voice,Zirong Zhu,,,
31. Oracle of the Void,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
32. Once-Joyful Dream,,,,♪ Qian Ding
,,,,
,,,,
,,,,
33. Kingdom of Dust,,,,♪ Qian Ding
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Violin,Qin Zhang,,,
Live Recording: Cello,Ying Lang,,,
34. Empire of Sand,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
35. Spice Road,,,,♪ Yijun Jiang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Oud,Kian,,,
Live Recording: Ney,Jiannan Gu,,,
36. Realms of Amnesia,,,,♪ Peijia You
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Ney,Jiannan Gu,,,
,,,,
37. Gilded Journey,,,,♪ June
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Cello,Ying Lang,,,
Live Recording: Oud,Kian,,,
38. Ocean of Grains,,,,♪ Xin Zhao
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Saz,Chang Liu,,,
39. Desert Lullaby,,,,♪ Xin Zhao
Live Recording: Ney,Jiannan Gu,,,
,,,,
,,,,
40. The Crescent Moon's Waning,,,,♪ Qian Ding
,,,,
,,,,
,,,,
41. Memories of Gurabad,,,,♪ Qian Ding
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
