Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Roland,JV-2080,PR-D (GM Bank),081 Square Wave,,,
Roland,JV-2080,Rhythm Set -> PR-A,001 PopDrumSet 1,Crash,,
Roland,JV-2080,Rhythm Set -> PR-B,001 PowerDrumSet,"Snare, Hihats, Cymbals",,
Roland,SOUND Canvas SC-88 Pro,SC-55 Map,047 000 Harp,,"Fate of Despair, Repose of Souls",
Roland,SR-JV80-05 World,XP-X,026 Afro Log,,,
Roland,SR-JV80-05 World,XP-X,077 Gong Menu,,,
Castlevania: Harmony of Dissonance,,"(Released: June 6, 2002)",,"(Music by: Michiru Yamane, Soshiro Hokkai)",,
,,,,,,
Stuff to Find,,,,,,
KORG,01/W,PROG -> Bank B,B39 Timpani,,Dark Door,
Roland,SR-JV80-02 Orchestral,,?,Cymbal,Chapel Sky (Arrange Version),
Roland,?,,?,Piano,Chapel Sky (Arrange Version),
?,?,,Strings,,Successor of Fate,
?,?,,Strings,,Title Theme,
?,?,,Orchestral Strings,,Title Theme,
?,?,,E.Piano,,Title Theme,
?,?,,"Snares, Kicks, Toms, Cymbal",Reused in Aria of Sorrow,-Used throughout the soundtrack-,
Castlevania: Aria of Sorrow,,"(Released: May 6, 2003)",,"(Music by: Soshiro Hokkai, Kiyohiko Yamane, Michiru Yamane, Takashi Yoshida)",,
EastWest,BT Breakz from the Nu Skool,Partition B -> VOLUME 001,BT DIRT 03,100NEOBTZN,Phantom Palace Fontaine,
KORG,01/W,PROG -> Bank A,A01 16' Piano,,-Used throughout the soundtrack-,
KORG,01/W,PROG -> Bank B,B69 Orch Perc,Tubular Bell,"Chapel, Clock Tower",
Roland,XV-5080,Waveform,67 Celesta,,Forbidden Area,
Roland,XV-5080,Waveform,189 Heavy Gtr A,,Clock Tower,
Roland,XV-5080,Waveform,190 Heavy Gtr B,,Clock Tower,
Roland,XV-5080,Rhythm Set -> PR-A,001 PopDrumSet 1,"Ride Bell, Triangle","Chaotic Realm, Dance Hall, Prologue (Mina's Theme), Top Floor, Underground Resevoir",
Roland,XV-5080,Rhythm Set -> PR-C,001 JazzDrumset2,"Bongos, Congas","Arena, Chaotic Realm, Forbidden Area, Underground Reservoir",
Stuff to Find,,,,,,
KORG,01/W,PROG -> Bank B,B39 Timpani,,-Used throughout the soundtrack-,
KORG,01/W,PROG -> Bank B,B57 Pizzicatio,,Dance Hall,
KORG,01/W,,Acoustic Bass,,Dance Hall,
KORG,?,,Marimba,,Chaotic Realm,
Roland,XV-5080,PR-A,105 Dulcimer,,Floating Garden,
Roland,XV-5080,PR-H (GM2 Group),Picked Bass,,-Used throughout the soundtrack-,
Roland,XV-5080,PR-H (GM2 Group),Square Wave,,"Clock Tower, Top Floor",
Roland,XV-5080,Rhythm Set -> USER,004 XV Pop Kit,Mute Surdo,Dance Hall,
Roland,XV-5080,Rhythm Set -> USER,004 XV Pop Kit,Claves,,
Roland,XV-5080,,Flute,,"Arena, Dance Hall, Floating Garden",
Roland,XV-5080,,Lead Guitar,,"Castle Corridor, Clock Tower",
Roland,XV-5080,,Trumpet,,,
Roland,XV-5080,,Organ,,"Chapel, Chaotic Realm",
Roland,XV-5080,,Distorted Guitar,,Clock Tower,
Roland,XV-5080,,Church Organ,,Chapel,
Roland,XV-5080,,Church Organ,,Chaotic Realm,
Roland,?,,Strings,,-Used throughout the soundtrack-,
?,?,,Strings,,"Dance Hall, Forbidden Area, Name Entry, The Black Sun",
?,?,,Synth Strings,,"Dance Hall, Forbidden Area, The Black Sun",
?,?,,Voice,,"Chaotic Realm, Chapel, Forbidden Area",
?,?,,Harp,,"Clock Tower, Dance Hall, Forbidden Area, Name Entry, Prologue (Mina's Theme), Top Floor",
?,?,,Harpsichord,,Chaotic Realm,
?,?,,Brass,,Throne Fights,
?,?,,Reed,,Dance Hall,
?,?,,French Horn,,Prologue (Mina's Theme),
?,?,,Synth Brass,,Clock Tower,
?,?,,Snare,,"Castle Corridor, Clock Tower, The Black Sun",
?,?,,Clap,,Forbidden Area,
?,?,,Noise,,"Clock Tower, Dance Hall, Prologue (Mina's Theme)",
?,?,,Sea Waves,,Forbidden Area,
?,?,,Cymbal Ride,,Chaotic Realm,
?,?,,Cymbal Crash,,"Clock Tower, The Black Sun, Prologue (Mina's Theme)",
?,?,,"Snares, Kicks, Toms, Cymbal",From Harmony of Dissonance,-Used throughout the soundtrack-,
Castlevania: Lament of Innocence,,"(Released: October 21, 2003)",,(Music by: Michiru Yamane),,
Best Service,Advanced Orchestra,,,,Lament of Innocence (Leon's theme),
EastWest,BT Breakz from the Nu Skool,Partition E -> VOLUME 002,BT DIRT 10,136BADRATS,Melancholy Joachim,
Roland,JD-990,PR-A,A-41 Authentic Harp,,Lament of Innocence (Leon's theme),
Spectrasonics,Distorted Reality 2,Patches,125:Reactivate,,Dark Palace of Waterfalls,
Spectrasonics,Distorted Reality 2,CD 2 -> Partition D -> 01 LO-TEK 1,SAND HIT,SAND 065,House of the Sacred Remains,
Spectrasonics,Metamorphosis,CD 1 -> Partition A -> 72-78 LOOPS,DEEPKNEE A,,Rinaldo's Cottage,
Spectrasonics,Metamorphosis,CD 3 -> Partition B -> 125-135 LPS,MOVE ME C,,Holy Cross Obsessed by the Moon,
Stuff to Find,,,,,,
EastWest,BT Breakz from the Nu Skool,Partition A -> VOLUME 002,BT DIRT 02,090GRAVEYD,Young Nobleman of Water,
EastWest,BT Twisted Textures,Partition E -> VOLUME 001,CHOIRMETAL,,Cursed Memories,
EastWest,?,,,Piano,Lament of Innocence (Leon's theme),
Roland,XV-5080,,,,,
Spectrasonics,Symphony of Voices,CD2 -> Partition G,,,Prelude to the Dark Abyss,
Spectrasonics,Symphony of Voices,CD2 -> Partition H,,,"Ghostly Theater, Pagoda of the Moon",
Yamaha,EX5,,,,,
Castlevania: Dawn of Sorrow ★★,,"(Released: August 25, 2005)",,"(Music by: Hideyuki Akutsu, Michiru Yamane)",,
AKAI,CD3000 Sound Library,Partition B -> STRING SEC#1,STRING SECT1,,Demon Castle Pinnacle,
Emagic,EXS24,#Factory,Brass Section,,"Pitch Black Intrusion, The Beginning, Vampire Killer",
Emagic,EXS24,#Factory,Finger Bass,,"After Confession, Abyss, Condemned Tower, Demon Castle Pinnacle",
Emagic,EXS24,#Factory,GM Standard,"SNARE 05, EQed","Bloody Tears, Cross of the Blue Moon, Piercing Battle Fury, The Beginning",
KORG,TRITON-Rack,Programs -> Bank B,B047 Marimba,,"Basement Melody, Dracula's Tears, Original Amber Scenery",
KORG,TRITON-Rack,Drum Kits,005 Tricky Kit,,Echoes of Darkness,
KORG,TRITON-Rack,Drum Kits,010 Orchestra&Ethnic,"Snare, drum roll","After Confession, Illusionary Dance",
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,001 029 Dist Muted Guitar ,,Bloody Tears,
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,005 000 E.Piano 1,,Subteranean Hell,
Roland,SOUND Canvas SC-88 Pro,SC-88Pro Map,000 007 Harpsichord,,"Subterranean Hell, Demon Castle Pinnacle, The Beginning, Bloody Tears",
Roland ,SOUND Canvas SC-88 Pro,SC-88Pro Map,024 031 Rock Rhythm ,,"Bloody Tears, Scarlet Battle Soul, The Beginning",
Roland,SR-JV80-01 Pop,XP-X,002 MIDI Grand 3,,Condemned Tower,
Roland,SR-JV80-01 Pop,XP-X,022 Celeste,,"A Fleeting Respite, After the Battle, Equipments Tale, Demon Guest House",
Roland,SRX-09 World,XP-X,345 Gongs,,Portal to Dark Bravery,
Roland,XV-5080,Waveform,490 Tubular,,"Cursed Clocktower, Demon Castle Pinnacle, Portal to Dark Bravery",
Roland,XV-5080 ,PR-A,001 128voicePno,Octaved,Abyss,
Roland,XV-5080 ,PR-A,004 Nice Piano,,"Piercing Battle Fury, Platinum Moonlight, Portal to Dark Bravery",
Roland,XV-5080 ,PR-A,074 Heavenals,Octaved,"Dracula's Tears, After Confession",
Roland,XV-5080 ,PR-A,100 Voicey Pizz,,Platinum Moonlight,
Roland,XV-5080 ,PR-A,126 Crunch Split,,Into the Dark Night,
Roland,XV-5080 ,PR-B,103 Oboe mf,,-Used throughout the soundtrack-,
Roland,XV-5080,PR-B,104 Oboe Express,,Platinum Moonlight,
Roland,XV-5080,PR-B,106 ClariExpress,,"A Fleeting Respite, Demon Guest House, Euipments Tale, Momentary Moonlight",
Roland,XV-5080 ,PR-C,007 Noble Horns,,"Evil Invitation, Illusionary Dance",
Roland,XV-5080 ,PR-C,035 St.Strings,,"Dracula's Tears, After Confession, After the Battle, Demon Guest House, Illusionary Dance, Dark Clouds, Echoes of Darkness",
Roland,XV-5080,PR-C,047 Bass Pizz,,"Demon Guest House, After Confession, After the Battle, Equipment's Tale, Momentary Moonlight",
Roland,XV-5080 ,PR-C,050 Harp,,-Used throughout the soundtrack-,
Roland,XV-5080,PR-E,027 St.Harpsichd,,"After Confession, Evil Invitation, Pitch Black Intrusion, Dracula's Tears, Black Shudder, Underground Melodies, Vampire Killer",
Roland,XV-5080,PR-H (GM2 Group),046 Church Org. 2,,"After Confession, Black Shudder, Bloody Tears, Cross of the Blue Moon, Evil Invitation, Illusionary Dance, Game Over",
Roland,XV-5080,PR-H (GM2 Group),103 Timpani,,"Basement Melody, Condemned Tower, Demon Castle Pinnacle, Platinum Moonlight, After the Battle",
Roland,XV-5080,PR-H (GM2 Group),117 Orchestra Hit,,Evil Invitation,
Roland,XV-5080 ,Rhythm Set -> PR-A,001 PopDrumSet 1,"Snare, Verb Tom Hi, Crash 1, Kick",-Used throughout the soundtrack-,
Roland,XV-5080,Rhythm Set -> PR-A,002 PopDrumSet 2,Tambourine,"Echoes of Darkness, Demon Castle Pinnacle",
Roland,XV-5080,Rhythm Set -> PR-H (GM2 Group),GM2 POWER,Dance Snare 1,"Scarlet Battle Soul, Cursed Clocktower, Vampire Killer, Demon Castle Pinnacle, Underground Melodies, Abyss",
Roland,XV-5080 ,Rhythm Set -> USER,002 XV Jazz Kit,"Rock RdCym2, Jazz RdCym, Jazz SN",Platinum Moonlight,
Roland,XV-5080 ,Rhythm Set -> USER,004 XV Pop Kit,Triangle,-Used throughout the soundtrack-,
Roland,XV-5080,Rhythm Set -> USER,004 XV Pop Kit,Snare,Piercing Battle Fury,
Spectrasonics,Distorted Reality 2,CD 2 -> Partition D -> 01 LO-TEK 1,SAND HIT,SAND 065,A Fleeting Respite,
Vienna Symphonic Library,Orchestral Cube,02a Viola ensemble - 10 -> 00 VA-10_TREMOLO,VA-10L_trem_sus,"C4, C5,  F#4 + D#4","Cursed Clocktower, Dark Clouds, Subterranean Hell, Vampire Killer",
Vienna Symphonic Library,Orchestral Cube,02a Viola ensemble -> 01 VA-10_SHORT-NOTES,VA-10_stac-1,G3 + A#3,Evil Invitation,
Vienna Symphonic Library,Orchestral Cube,04a Double bass Ens. -> 01 KB-6_SHORT-NOTES,KB-6_stac-1,D#2 + D#3,Dark Clouds,
Vienna Symphonic Library,Orchestral Cube,36 Timpani -> 11 Tmp_HO_TREMOLO,Tmp_HO_trem ,Timpani Roll C2,"After Confession, Dark Clouds",
Vienna Symphonic Library,Orchestral Cube,36 Timpani -> 08 Tmp_HA_SINGLE-HITS ,Tmp_HA_ES-1+2,"Left Channel, EQed","Evil Invitation, Pitch Black Intrusion",
Vienna Symphonic Library,Orchestral Cube,36 Timpani -> Tmp_FI_SINGLE-HITS,Tmp_FI_ES-1,"Mixed down to mono, EQed","After Confession, Dark Clouds, Illusionary Dance",
Vienna Symphonic Library,Orchestral Cube,37A Drums -> A03 Piccolo-Drum_SINGLE_HITS,PTr_ES,"Snare, Left Channel sampled, C3 Full Velocity",Evil Invitation,
Vienna Symphonic Library,Orchestral Cube,37A Drums -> A03 Piccolo Drum,PTr_trem,D3,Evil Invitation,
Vienna Symphonic Library,Orchestral Cube,37A Drums -> A03 Piccolo Drum,PTr_trem,E3,Condemned Tower,
Vienna Symphonic Library,Orchestral Cube,38B Cymbals & Gongs -> B01 Platti ,Platti ,Pl_15Z-Za (C4),"Evil Invitation, Illusionary Dance, Momentary Moonlight",
Vienna Symphonic Library,Orchestral Cube,38B Cymbals & Gongs -> B03 Cymbal rolls,HB3_trem_wool,Cymbal roll A6,-Used throughout the soundtrack-,
Vienna Symphonic Library,Orchestral Cube,38B Cymbals & Gongs -> B04 Finger Cymbals,Finger-Cymbals,F_Cymb (C4),Momentary Moonlight,
Vienna Symphonic Library,Orchestral Cube,39C Mallets & Blocks -> C07 Woodblock,Woodblock_YARN ,HBL_GaHa_ES_1-5 (F3),Momentary Moonlight,
All other documented instruments were ripped from previous titles/archives.,,,,,,
KORG,WAVESTATION A/D,PERFORMANCES -> RAM2,44 Xnaos Split,From the NDS SDK,"Black Shudder, Pitch Black Intrusion, Scarlet Battle Soul",
Roland,JD-990,Waveform,131 Slap & Pop,From the NDS SDK,Black Shudder,
Roland,JD-990,Waveform,132 Slap Bass 2,From the NDS SDK,"Black Shudder, Bloody Tears, Demon Castle Pinnacle, Into the Dark Night, Pitch Black Intrusion,  Scarlet Battle Soul, The Beginning",
Roland,JV-1080,PR-C,045 Film Octaves,From the NDS SDK,"Black Shudder, Evil Invitation, Pitch Black Intrusion, Scarlet Battle Soul, The Beginning",
Roland,SOUND Canvas SC-88,SC-55 Map,019 000 Organ 3,From the NDS SDK,"Bloody Tears, Into the Dark Night, Pitch Black Intrusion, The Beginning, Vampire Killer",
Roland,SOUND Canvas SC-88,SC-88 Map,017 008 Detuned Or.1,From the NDS SDK,"After Confession, Condemned Tower, Demon Castle Pinnacle",
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,009 ROOM,From the NDS SDK,"Black Shudder, Dracula's Tears, Into the Dark Night, Pitch Black Intrusion",
Roland,VE-RD1,Patches,1 St.Concert 1,From the NDS SDK,Pitch Black Intrusion,
Stuff to Find,,,,,,
Roland,?,?,008 005 St. Soft EP,,Dracula's Tears,
Roland,SR-JV80-01 Pop,XP-X,Harp Plucked Synth,,Cursed Clocktower,
Roland,SR-JV80-02 Orchestral,XP-X,087 Flute,,-Used throughout the soundtrack-,
Roland,SR-JV80-02 Orchestral,XP-X,Brass ff 1,from Castlevania (N64),"Evil Invitation, Demon Castle Pinnacle, Illusionary Dance, Piercing Battle Fury, Portal to Dark Bravery",
Roland,XV-5080,PR-C,035 St. Strings,,"Bloody Tears, Scarlet Battle Soul, Portal to Dark Bravery, The Beginning",
Roland,XV-5080,PR-C,042 Chambers,,-Used throughout the soundtrack-,
Roland,XV-5080,PR-D,062 Triumph Brs.,,Dark Clouds,
Roland,XV-5080,PR-E,Symph Horns,,"Equipments Tale, Condemned Tower, Cursed Clocktower",
Roland,XV-5080,PR-H (GM2 Group),Church Organ,,Cross of the Blue Moon,
Roland,XV-5080,,Impact Hit,,"Into the Dark Night, Illusionary Dance",
Roland,XV-5080,PR-C,038 Marcato,,Game Over,
Roland,XV-5080,PR-C,042 Chambers,,Into the Dark Night,
Roland,?,?,?,Shaker,"Abyss, After the Battle, Platinum Moonlight",
Roland,?,,Distorted Guitar,,"Bloody Tears, Vampire Killer",
Roland,?,,Piano,,Original Amber Scenery,
Roland,?,,Oboe,,Original Amber Scenery,
Yamaha,EX5,,Clav,,Vampire Killer,
?,?,,Plucked Synth,,Pitch Black Intrusion,
?,?,,Phazed Clavinet,,Dracula's Tears,
?,?,,Strings,,"A Fleeting Respite, Abyss, After the Battle, Condemned Tower, Demon Guest House, Momentary Moonlight",
?,?,,Piano,,Cross of the Blue Moon,
?,?,,Harpsichord,,Original Amber Scenery,
?,?,,Synth Brass,,Scarlet Battle Soul,
?,?,,Brass,,Cross of the Blue Moon,
?,?,,Synth Bass,,"Dracula's Tears, Piercing Battle Fury, The Beginning",
?,?,,Picked Bass,,Cross of the Blue Moon,
?,?,,Bass,,Original Amber Scenery,
?,?,,Synth,,Abyss,
?,?,,Timpani,,Cross of the Blue Moon,
?,?,,Timpani Roll,,Original Amber Scenery,
?,?,,Reversed Cymbal,,Cross of the Blue Moon,
?,?,,Shaker,,Original Amber Scenery,
?,?,,Drums,,Original Amber Scenery,
?,?,,Cymbals,,Cross of the Blue Moon,
?,?,,Cymbals,,Original Amber Scenery,
?,?,,French Horn,,Original Amber Scenery,
Vienna Symphonic Library,Orchestral Cube,?,Staccato Strings,,"Evil Invitation, Dark Clouds",
?,?,,Strings,from Castlevania 64,"Dark Clouds, Echoes of Darkness, Illusionary Dance",
?,?,,String Cut Noise,,"Piercing Battle Fury, Portal to Dark Bravery",
?,?,,Strings,,Cross of the Blue Moon,
Best Service,Advanced Orchestra,,Strings,,Original Amber Scenery,
Best Service,Advanced Orchestra,,Woodwind,,Original Amber Scenery,
?,?,,Harp,,Dark Clouds,
?,?,,Harp,,Original Amber Scenery,
?,?,,Pad,,"Abyss, Dark Clouds, Platinum Moonlight, Subterranean Hell, Demon Castle Pinnacle, The Beginning, Underground Melodies",
KORG,TRTION-Rack,Programs -> Bank G,G009 Celesta,,Original Amber Scenery,
?,?,,Wah Guitar,,Into the Dark Night,
?,?,,Drum Kit,,Cross of the Blue Moon,
?,?,,Drum Kit,,Original Amber Scenery,
?,?,,Hi Hat,,-Used throughout the soundtrack-,
?,?,,Hi Hats,,Condemned Tower,
?,?,,909-Kit,"Snare, Kick, Hi hats",-Used throughout the soundtrack-,
?,?,,El. Kick,,Illusionary Dance,
?,?,,Kick,,Piercing Battle Fury,
?,?,,Woodwind,from Castlevania (N64),The Beginning,
?,?,,Wind,,Subterranean Hell,
?,?,,Wind,,Original Amber Scenery,
?,?,,Choir,from Castlevania (N64),After Confession,
Castlevania: Curse of Darkness,,"(Released: November 1, 2005)",,"(Music by: Michiru Yamane, Yuka Watanabe)",,
Big Fish Audio,Uncivilised G'Rooves,,B'Mass B (1),,Aiolon Cave Temple,
EastWest,BT Twisted Textures,,Fear - Terror,,Aiolon Cave Temple,
KORG,TRITON-Rack,Programs -> Bank A,A114 Jungle Melody,,The Forest of Jigramunt,
Roland,SR-JV80-02 Orchestral,XP-X,092 Oboe 1,,Aiolon Ruins,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 02 120-129,TENSION2 120,,Aiolon Ruins,
Spectrasonics,Distorted Reality 2,CD 2 -> Partition D -> 01 LO-TEK 1,SAND HIT,SAND 065,Forest of Jigramunt,
Stuff to Find,,,,,,
KORG,TRITON-Rack,,,Congas,Proboscis Fairy,
EastWest,BT Breakz from the Nu Skool,,,,,
EastWest,BT Breakz from the Nu Skool,Partition H -> VOLUME 001,BT LIVE 05,121TOMGRVE,Cordova Town,
EastWest,BT Breakz from the Nu Skool,Partition H -> VOLUME 001,BT LIVE 05,124COMPRES,Cordova Town,
Roland,XV-5080,,,,,
Castlevania: Portrait of Ruin,,"(Released: November 16, 2006)",,"(Music by: Yuzo Koshiro, Michiru Yamane, Norikazu Miura)",,
MOTU,Symphonic Instrument,Brass Ensemble -> Trombones,Trombones stac,"C1, G1",,
MOTU,Symphonic Instrument,Percussions -> Gongs-Cymbals,Cymbals,"F3, G3",,
MOTU,Symphonic Instrument,Percussions -> Gran Cassa-Snares,Snares,"C3, G3, Left Channel",,
MOTU,Symphonic Instrument,Percussions -> Gran Cassa-Snares,Gran cassa-Bass Drum,"G3, Left Channel",,
MOTU,Symphonic Instrument,Woodwinds Solo -> Bassoon,Bassoon Sus,"A1, C2",,
Roland,SOUND Canvas SC-88 Pro,SC-55 Map,127 004 Heart Beat,,Simon's Theme,
Roland,SR-JV80-02 Orchestral,XP-X,050 Solo Vln 1,,A Small Prayer,
Roland,SR-JV80-02 Orchestral,XP-X,092 Oboe 1,,A Small Prayer,
Roland,SR-JV80-05 World,XP-X,087 Gamelan x4,,Hail from the Past,
Roland,SR-JV80-05 World,XP-X,142 Euro Zither,,"Hail from the Past, In Search of the Secret Spell, Sandfall",
Roland,SR-JV80-05 World,XP-X,179 TablaProcess,,Hail from the Past,
Roland,XV-5080,GM,019 Harpsichord,,Name Entry,
All other documented instruments were ripped from previous titles/archives.,,,,,,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,009 ROOM,From the NDS SDK,,
Roland,SOUND Canvas SC-88 Pro,SC-88Pro Map,000 007 Harpsichord,from Castlevania Dawn of Sorrow,,
Roland,SR-JV80-01 Pop,XP-X,022 Celeste,from Castlevania Dawn of Sorrow,,
Roland,SRX-09 World,XP-X,345 Gongs,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,Waveform,Tubular,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,PR-A,004 Nice Piano,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,PR-B,103 Oboe mf,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,PR-C,047 Bass Pizz,from Castlevania Dawn of Sorrow,A Small Prayer,
Roland,XV-5080,PR-C,050 Harp,from Castlevania Dawn of Sorrow,Silent Prison,
Roland,XV-5080,Rhythm Set -> PR-A,001 PopDrumSet 1,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,Rhythm Set -> USER,002 XV Jazz Kit,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,Rhythm Set -> USER,004 XV Pop Kit,from Castlevania Dawn of Sorrow,,
Vienna Symphonic Library,Orchestral Cube,36 Timpani -> 11 Tmp_HO_TREMOLO,Tmp_HO_trem ,from Castlevania Dawn of Sorrow,,
Vienna Symphonic Library,Orchestral Cube,38B Cymbals & Gongs -> B03 Cymbal rolls,HB3_trem_wool,from Castlevania Dawn of Sorrow,,
Stuff to Find,,,,,,
EastWest,?,,,Piano,,
Roland,SR-JV80-02 Orchestral,XP-X,Brass ff 1,from Castlevania Dawn of Sorrow,,
Roland,SR-JV80-02 Orchestral,XP-X,087 Flute,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,PR-H (GM2 Group),103 Timpani,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,,Strings,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,Rhythm Set -> PR-H (GM2 Group),Shaker,from Castlevania Dawn of Sorrow,,
Yamaha,EX5,,,,,
?,?,,Strings,from Castlevania Dawn of Sorrow,,
?,?,,String Cut Noise,from Castlevania Dawn of Sorrow,,
Castlevania: Order of Ecclesia,,"(Released: October 21, 2008)",,(Music by: Michiru Yamane Yasuhiro Ichihashi),,
Best Service,Advanced Orchestra,CD 5 -> Partition A -> 01 CSY HITS,CSY MDMF,CSY MDMF,,
Best Service,Advanced Orchestra,CD 5 ->  Partition C -> 02 GC HITS,GC FF 1,,,
Best Service,Advanced Orchestra,CD 5 -> Partition D -> 08 TRI HI,TRI LG F HI,,,
Best Service,Advanced Orchestra,CD 5 -> Partition D -> 08 TRI HI,TRI TREM HI,TRI TRM HI,,
All other documented instruments were ripped from previous titles/archives.,,,,,,
KORG,WAVESTATION A/D,PERFORMANCES -> RAM2,44 Xnaos Split,From the NDS SDK,,
Roland,JV-1080,PR-C,045 Film Octaves,From the NDS SDK,,
Stuff to Find,,,,,,
Roland,XV-5080,PR-D,062 Triumph Brs.,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,PR-E,Symph Horns,from Castlevania Dawn of Sorrow,,
Roland,XV-5080,Rhythm Set -> PR-A,PopDrumSet 2,"Tambourine, from Castlevania Dawn of Sorrow",,
Roland,?,,E.Piano,from Castlevania Dawn of Sorrow,,
Roland,?,,Orchestra Hit,from Castlevania Dawn of Sorrow,,
Spectrasonics,Stylus RMX,,174-World Hunt Combo Dry,,Symphonic poem of the satin demon (Arranged),
?,?,,Synth Brass,from Castlevania Dawn of Sorrow,,
?,?,,Harp,from Castlevania Dawn of Sorrow,,
?,?,,Pad,from Castlevania Dawn of Sorrow,,
?,?,,Choir,from Castlevania Dawn of Sorrow,,
?,?,,Synth Bass,from Castlevania Dawn of Sorrow,,
?,?,,Woodwind,from Castlevania Dawn of Sorrow,,
Castlevania Judgment,,"(Released: November 18, 2008)",,,,
Toontrack,EZDrummer,,,Pop/Rock Kit,"Vampire Killer, Bloody Tears",
Stuff to Find,,,,,,
EastWest,Symphonic Orchestra,,,,,
Castlevania: Harmony of Despair,,"(Released: August 4, 2010)",,,,
EastWest,Symphonic Orchestra,Strings -> Solo Violin -> 5 Keysw,SVL KS Master,,Nothing to Lose,
Toontrack,dfh Superior,,,,Nothing to Lose,
,,,,,,
Section 6 - Bomberman,,,,,,
,,,,,,
Super Bomberman ★,,"(Released: April 28, 1993)",,,Jump to top,
E-MU Systems,Proteus/1,Bank 0,017 Verb Flute,,-Used throughout the soundtrack-,
Ensoniq,CDR-2,SL-1,HIFI KIT 1,Kick,-Used throughout the soundtrack-,
Ensoniq,CDR-2,SL-1,HIFI KIT 1,Snare (first layer),-Used throughout the soundtrack-,
Ensoniq,VFX,Waveform -> BASS-SOUND,PLUCKBASS,,-Used throughout the soundtrack-,
Roland,U-110,Patch,P-01: Acoust Piano [001],,-Used throughout the soundtrack-,
Roland,U-110,Patch,P-17: Strings [017],,-Used throughout the soundtrack-,
Roland,U-110,Patch,R-1: Standard Set [001],Snare (second layer),-Used throughout the soundtrack-,
Stuff to Find,,,,,,
AKAI,S1000,,,May be used,,
?,?,,,Closed hi-hat,-Used throughout the soundtrack-,
?,?,,,Octaved synth-ish pad,-Used throughout the soundtrack-,
Super Bomberman 2,,"(Released: April 28, 1994)",,,,
Roland,D-70,Tones,I1 47 MARIMBA,,-Used throughout the soundtrack-,
Roland,D-70,Tones,I3 20 COWBELL,,BGM 1,
Roland,D-70,Tones,I3 28 ORCH HIT,,-Used throughout the soundtrack-,
Roland,L-CD1,Midi Electric Piano and Bass,P3 E.Piano/Bs 2,S50_FM+50bs3,-Used throughout the soundtrack-,
Roland,SN-U110-04 Electric Grand & Clavi,,04-11 CLAVI 3,,-Used throughout the soundtrack-,
Roland,SN-R8-04 Electronic,Internal,06 REVERB S2,,-Used throughout the soundtrack-,
Roland,SN-R8-04 Electronic,Internal,23 HIGH Q,,-Used throughout the soundtrack-,
Roland,R-8,Internal,6 SOLID KICK,,-Used throughout the soundtrack-,
Roland,R-8,Internal,37 CLOSED HIHAT 1,,-Used throughout the soundtrack-,
Roland,R-8,Internal,38 OPEN HIHAT 1,,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
AKAI,S1000,,,May be used,,
E-MU Systems,SP-1200,,,May be used,,
Moog Music,Minimoog,,,May be used,,
Roland,? (Juno or SH series),,,Moog Bass,-Used throughout the soundtrack-,
Super Bomberman 3,,"(Released: April 28, 1995)",,,,
Zero-G,Datafile 2,Track 07 - Breakbeat Live -> TS 0:35,1 Bar,,"Select 2, BGM 2",
Zero-G,Datafile 2,Track 08 - Breakbeat Live -> TS 0:43,1 Bar,,Select 1,
Stuff to Find,,,,,,
Roland,?,,,Fantasia,BGM 3,
AKAI,S1000,,,May be used,,
E-MU Systems,SP-1200,,,May be used,,
Moog Music,Minimoog,,,May be used,,
Roland,TR-909,,,May be used,,
Super Bomberman 4,,"(Released: April 26, 1996)",,,,
All other samples come from Super Bomberman 3.,,,,,,
Stuff to Find,,,,,,
AKAI,S1000,,,May be used,,
E-MU Systems,SP-1200,,,May be used,,
Moog Music,Minimoog,,,May be used,,
Roland,JP-8000,,,May be used,,
Roland,TR-909,,,May be used,,
Super Bomberman 5,,"(Released: February 28, 1997)",,,,
Sound Ideas,Series 4000,4001-18-01,"Cartoon, Boing",Thin Metal Ping and Warble Comic...,Bomberman is Back!,Link
Zero-G,Datafile 2,Track 53 - Speech (Male) -> TS 0:14,"""Hit it!""",,Space Station,
Zero-G,Datafile 3,Track 45 -> Oriental vox (male) TS 0:14,chant no.2,,Imposter,
Stuff to Find,,,,,,
AKAI,S1000,,,May be used,,
E-MU Systems,SP-1200,,,May be used,,
Moog Music,Minimoog,,,May be used,,
